NU_ANO_CENSO,QT_MAT,QT_ING,QT_CONC,EVASAO_PUBLICA,RETENCAO_PUBLICA,SUCESSO_PUBLICA,EVASAO_PRIVADA,RETENCAO_PRIVADA,SUCESSO_PRIVADA,EVASAO_NAO INFORMADA,RETENCAO_NAO INFORMADA,SUCESSO_NAO INFORMADA,CENTRO,EVASAO_ETNICO,RETENCAO_ETNICO,SUCESSO_ETNICO,EVASAO_REDE PUBLICA,RETENCAO_REDE PUBLICA,SUCESSO_REDE PUBLICA,EVASAO_SOCIAL,RETENCAO_SOCIAL,SUCESSO_SOCIAL,EVASAO_AMPLA,RETENCAO_AMPLA,SUCESSO_AMPLA,EVASAO_BRANCA,RETENCAO_BRANCA,SUCESSO_BRANCA,EVASAO_PRETA,RETENCAO_PRETA,SUCESSO_PRETA,EVASAO_PARDA,RETENCAO_PARDA,SUCESSO_PARDA,EVASAO_MASCULINO,RETENCAO_MASCULINO,SUCESSO_MASCULINO,EVASAO_FEMININO,RETENCAO_FEMININO,SUCESSO_FEMININO,EVASAO,RETENCAO,SUCESSO
2010,3152.0,918.0,361.0,,,,,,,,,,CCMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,3122.0,1059.0,430.0,81.55028827674568,,,,,,25.669078240765415,,,CCMN,,,,81.55028827674568,,,81.55028827674568,,,25.669078240765415,,,18.453470416699943,,,18.254706740693287,,,21.05108951153695,,,27.569580732538462,,,26.13342882207127,,,26.88853649700075,,
2012,3045.0,1012.0,300.0,69.00698071262721,,,,,,20.961423308521034,,,CCMN,,,,53.25074782652971,,,,,,22.90861541046746,,,16.19506127640975,,,24.595013807095736,,,20.253038471195076,,,24.52047991671035,,,26.53208177808735,,,24.85353653172933,,
2013,3387.0,1142.0,289.0,59.280787350409874,,,,,,2.1920029920025517,15.073352691697343,0.09286845425020802,CCMN,52.05196338943018,,,25.45645312287893,,,37.31916149985238,,,18.026585059285427,15.073352691697343,0.09286845425020802,12.650365944924639,14.671239846974352,0.3260275521549856,16.861942887577232,15.323294951284323,,15.931772605242056,15.323294951284323,,19.950574411638247,15.323294951284323,,17.981338635131856,14.793964605744941,0.19645249937544002,18.78857006326819,15.04210990924897,0.09286845425020802
2014,3364.0,1148.0,274.0,33.70819948517324,15.190249702734839,,9.670086471070794,,,34.00722571546125,32.83628895076624,16.577320282750087,CCMN,54.11674064769534,,,36.65092187138696,15.190249702734839,,47.183365820826104,,,25.741765616410323,31.347648469446845,18.243936839669335,24.222239571298772,28.88527606061627,22.8771992784985,24.36367586040594,29.56263910485076,9.351466508125247,21.267070782598772,31.94475284780609,20.527161739899896,28.72910936796583,32.76492195693286,17.900179549443816,25.26560262992864,32.258939020147665,17.386296706281744,27.435256322124737,31.31271519042622,18.403235251667006
2015,3345.0,1081.0,245.0,32.18667917802666,19.997657093532798,11.243445559589057,29.721732609220602,,,15.175268729806296,53.81603504285668,41.16530697542868,CCMN,38.45132206226904,,,35.48764683296026,26.183358246138514,5.414525351745082,42.82400847013118,,0.6352765321375187,22.76102186429932,62.79634571754523,31.022867911708833,15.103412275959935,49.11225391080095,45.140935504255495,23.20764907170383,42.03500933966795,46.21383979600809,22.3001184945727,65.57370185578063,29.978435680948586,27.00608277873354,62.61208343463309,30.58503210934677,23.477268950367517,61.23299799449593,32.064539706818145,25.94781174430783,63.384080980293966,29.81130719495771
2016,3204.0,1066.0,311.0,35.734592985881754,61.14888611026274,18.560996990002064,31.201185503705357,14.11347561868285,0.30661497072321564,17.396350145000472,28.47500841711724,54.215649622952995,CCMN,47.04338215006302,14.513108614232209,,38.58552455184856,72.97868919123601,19.997617689565253,44.65280067705438,14.513108614232209,,26.325292464871843,49.46911520820444,43.37607048216444,20.928831434268712,47.05458049059286,48.27059699461551,27.066478596101977,61.464194682242436,24.85825010403662,29.10544708987486,45.576987770402255,48.228634661218926,30.758891508222128,55.01747268206321,38.664202073274126,29.528386445866197,55.00125514049958,37.561567718207186,30.194550427541163,55.067899606653185,38.49973985967999
2017,3597.0,1118.0,305.0,16.815335445896025,77.23020884398213,13.351242114083256,17.075252181198277,43.88626450545531,11.484514796953526,9.234156948939793,3.737912046436258,38.06048691369792,CCMN,21.89906745117416,38.46062194686048,5.908296596369991,18.60530119075245,75.40902829868949,19.562728297661227,19.64172707862751,47.99833194328607,3.7855620424427756,12.219979732332805,53.36478032526273,39.00427848041197,7.363838219032355,46.43369377860021,46.911190354914005,9.773145490409876,44.14834536735429,34.69776011600081,14.554026052372217,62.928136945105365,33.92527177415121,14.641660988964682,58.06115760307129,35.112496714351806,15.411694860838796,61.098267547830524,33.12539939761271,14.375269282376804,59.30333160018205,33.978341860086886
2018,3601.0,1093.0,321.0,24.9377345082732,65.03648368092396,25.944218649923556,23.773495223444485,73.45182141312358,20.569198662939407,14.912139558756898,4.054429325187448,6.026103860038878,CCMN,30.003379690343216,79.26092348516674,10.333359441940392,26.15355623779155,67.90440336776061,22.778382312977968,27.877220656610163,77.70492965587927,11.185607325930665,20.965460168037733,54.91997671543781,35.79649551657534,17.9209229386206,42.67229593699895,49.02337327327254,20.990034376649746,59.57685636933232,35.82333831431304,24.287416238363324,64.22112828824311,29.04914067173029,24.07574236566439,62.1729388844374,28.915751615104366,20.869060052464622,56.332835745377324,36.420570869023095,23.09325433462001,60.8721154547334,30.58119702335296
2019,3709.0,1096.0,285.0,21.954806801603688,71.5124538787344,20.784328031874384,20.21545970276403,61.56295635700974,29.032471783525867,4.237531086848327,1.7925396095348358,30.129414936640604,CCMN,24.86931439114523,78.5485729888919,13.684436889613487,21.89472668825202,73.23859617529804,18.54088978174227,22.815794976877783,81.48852607315862,12.98320876063617,18.831072923729323,50.12406811907372,40.47219037038842,12.653037520453532,43.86599683505004,49.59203851335832,15.26973814541979,62.12833326913942,30.852366829719212,22.55678935895116,61.663331060787655,30.671557905278156,20.625423572158336,62.883057939990806,28.343005509492656,19.949383787026438,52.431313238936916,38.64703015147879,20.010578150067627,60.11704327174269,30.704313564436795
2020,3708.0,1086.0,339.0,24.60754312904221,61.03315230544953,31.451150131724393,21.576530254351006,56.18869725578853,35.84968813397352,15.385962024311539,,12.486515641855448,CCMN,30.073117388211053,69.42426930138774,20.125458296127686,25.344403083465526,64.76415042112723,27.13900415831078,24.122098499668525,77.38389922573653,16.865793390094634,21.10110897358544,48.514491159995075,44.28096423617568,13.226786943344226,41.229431611237935,53.384311535652316,13.607560557782369,63.06111251666173,32.8809331175836,25.67076232851976,56.17343585452213,35.593288032082405,24.805490383034876,60.605974355160164,32.20649962383982,18.658948465970642,44.03592905137775,50.9232303167529,22.934435503166448,56.09457378777127,36.6422530441639
2021,3755.0,1071.0,204.0,21.123252681262972,79.62268943714744,17.190412568835093,18.714656216595934,72.91749858795718,22.87876293517789,8.46796190937336,12.03728362183755,2.0239680426098534,CCMN,23.49071216147129,85.04967230330743,11.512224389681895,21.953758821180706,81.23932231063023,15.590997818334548,23.596508275189496,82.28315087367952,14.304768348976072,17.94363996337898,70.94552912310179,25.55982367797115,14.206700846152499,65.78906220414005,31.759517417210827,17.621886094093025,74.77863550636133,16.709435038995622,21.35437499510678,75.64057147715589,20.76704378715485,20.76826687793456,74.84772038738613,21.965301691821967,20.481739534066573,75.68052167685916,20.571073725367693,19.755687828318056,75.74107318982541,20.856188528534297
2022,3846.0,1016.0,211.0,22.047114438127675,76.91311517999534,17.969354474292523,18.317664181629613,72.68564742502252,22.35392328695463,8.976859074362974,9.263461447548812,10.920436817472696,CCMN,22.81048797556312,80.66554797573777,14.497552788494161,20.912744687989274,79.7970811631837,15.697308033562742,19.145930246083495,83.18729139410729,13.147801117299208,19.14940547690678,68.55736709962895,26.031330213959578,15.714701126118712,63.25002894592301,31.36438589678818,19.729310615467536,73.6277319041221,22.891735871455058,21.176327600632938,69.84929134869257,24.30346887499694,19.5384722818123,73.96876340753884,20.89032735192535,20.714867172226132,73.27385204138182,21.654282960567677,19.91513004515193,73.90873424396734,21.258071632771095
2010,5364.0,1162.0,557.0,,,,,,,,,,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5479.0,1163.0,567.0,55.24730790290199,,,,,,9.971775298460166,,,CT,,,,55.24730790290199,,,55.24730790290199,,,9.971775298460166,,,3.4245578936214165,,,13.636134504906178,,,5.942319819047264,,,10.494739129899216,,,10.936287553084751,,,10.289010375862306,,
2012,5595.0,1066.0,678.0,32.29331520255665,,,,,,6.8271139974229875,,,CT,,,,28.643457901855626,,,,,,6.801722795259811,,,3.977206802699968,,,11.091611099653996,,,4.578895177094674,,,7.726151805291806,,,6.149004141100804,,,7.73715048659321,,
2013,6207.0,1368.0,520.0,52.092190553749035,,,92.60512324794587,,,,,,CT,58.69179958111809,,,12.357337717201817,,,52.81134203318834,,,3.601413948745551,,,2.174467950169503,,,7.447697300283091,,,4.294523429834994,,,5.129217620087082,,,3.47943213012141,,,4.191050339911037,,
2014,6437.0,1311.0,807.0,16.268254643618732,,,0.3868261612552431,,,18.263679169614235,,,CT,29.314209889466103,,,18.14637330431802,,,27.34538422160557,,,8.432081717155377,,,5.077168343156516,,,14.354292194844295,,,5.652010784002886,,,10.442665147945483,,,8.323381030408646,,,9.697889324927345,,
2015,6301.0,1254.0,876.0,15.20280783415584,,,15.802615773852132,,,3.1685111976792855,38.07166416020812,57.81504538183066,CT,19.945934052563153,,,17.017492348851476,,,20.279895110011484,,,8.121743618589965,35.6577046771659,59.953619613978624,2.3297235003954877,19.829026485795726,77.89072034318909,11.375120409400681,36.51507403292834,56.20536422790033,8.38259529375995,16.086757303611872,72.92655395178805,11.288025884033974,36.774362621190484,58.80226655711651,8.410451845892805,27.788070468334126,66.98723057763668,10.025986876339845,34.72751393278569,60.6186779518316
2016,6035.0,1205.0,884.0,16.26978585337918,51.4516589006773,38.00859019727036,13.666757104744326,,,9.05551295488227,29.644147771852495,66.70663185617363,CT,25.479948055252642,,,18.20511012648316,59.34224002206424,32.42030098487179,21.802776299695875,,3.8824031533227883,10.990025873858244,23.376115111580173,73.03472923326093,6.465117889166309,18.496318065698155,78.7210383712459,16.592958546562524,12.56006628003314,55.36039768019884,12.254520535063302,23.540218414320396,72.45891032469325,13.987487808885778,33.04055989684333,63.52694670535946,10.91713928883053,23.6720214392496,73.79298312341261,12.992283746165509,30.400894179421687,66.01863914556893
2017,6194.0,1257.0,748.0,6.118144350784671,67.35529858070085,16.022371640634727,8.29209807582371,,,1.3293575079174047,,80.73942525024216,CT,8.556164004470865,,,7.182660068794932,61.957530731699535,34.93802147337827,9.306083767926825,,,4.3875745633190135,14.881158786467786,82.76532190928604,2.4557012405878798,17.33526653184886,81.41491205869214,9.161557226938836,26.31148423205252,67.81831880314282,4.530628176097463,38.89545206547938,59.469720624870774,5.397500438053131,27.789779525332502,69.83503352988645,5.7707664044733065,26.99331288271912,71.57194482767618,5.279724164028433,25.658283494946815,72.13364783114
2018,6156.0,1379.0,770.0,13.662038981971007,49.362119926770845,46.026133859841366,11.441319375520589,62.606984182243025,37.30085853032392,10.88153246630908,,,CT,19.04410441423379,65.67008838573166,25.623315977171753,15.20943753277761,54.71374740065546,41.46582764452951,18.064030500889707,65.78191380762044,26.376396237507347,10.081038813283914,32.96533569664663,62.4859699645109,6.730091262900267,13.321198492387797,83.95420238874824,18.48680878241646,30.949931412894376,53.33468702620749,14.132813378114227,38.63876455597342,59.89487518996156,12.226979198912565,38.761562077424806,56.54794665076298,12.63196110564893,40.40777488633314,57.054093933190366,11.846670296173022,38.710836190294565,56.965871528510675
2019,6068.0,1365.0,721.0,13.190597176970975,51.45780823812724,42.53139143987772,12.615467500474683,33.7927220150935,58.703371733027616,7.512365573341184,,27.42254449571523,CT,16.311020956260403,69.91321981070888,24.939719416179177,13.408436192408864,57.14214307740482,37.18371478794487,14.501353537427166,69.63254183398148,26.106197076070373,11.669444374626975,23.32446120738522,72.33167102065123,6.374199870277784,14.008227109313726,84.93227911451751,11.81212702554166,52.24088140808295,43.81509558338826,14.0713084850807,55.931941446019295,40.73478374361469,13.462314904455091,38.6797780287953,56.96982421630324,10.783008527288485,36.75869676891148,58.68525439421014,12.372094182764249,38.093545197924634,57.760164594846245
2020,6016.0,1308.0,680.0,14.55882570237803,52.40621186493773,40.906287707117485,10.916068507552524,31.971486277625843,60.254194179448774,3.4073423252279635,,2.8922872340425534,CT,18.48943995625376,60.858652507227504,31.47346023788675,15.508495359287668,56.624486589110006,36.9544628489878,17.74366556109571,65.82720764892619,28.14235202158268,8.55305940631562,19.482516130197084,73.01575406247761,2.406273677290617,20.04184082418266,75.9618460794836,13.578222022245436,23.11461103723404,61.06770833333333,14.97956511345153,42.86941099806577,51.61786610221267,12.686430310232863,36.675084319490395,55.88208934300976,10.04031519726442,30.793388426793747,63.83884047162977,11.732919435890366,36.398097759647,56.48936802016741
2021,6056.0,1262.0,442.0,11.557301203954841,63.895471223778344,34.71833435599527,8.322019754193143,57.60168106712313,40.17187177739326,19.176594169552054,4.920739762219287,16.19881109643329,CT,13.137078399098128,73.55379360384333,24.63805184911355,11.776156820083951,66.71912717854808,31.775025350993573,13.157364065300344,74.53276058573418,23.554286506191907,8.824573903741124,53.33164468635778,45.231564286975356,5.144356047766605,37.92311137031582,61.15845316738838,11.2397098990155,80.84884655195091,13.187422441055203,10.540527393873877,62.699930603090195,36.37977823714866,10.787773026986674,62.73265307603781,35.96081252689222,9.197547272326325,54.96312295050824,43.38396492120926,10.077688142560056,59.80237778804551,38.77728673723272
2022,6192.0,1319.0,510.0,14.745232682777297,58.389667253686255,37.1122576731621,11.383302550151331,47.995471673078484,47.67324921368461,15.93978883949814,,13.404392764857882,CT,15.47927118381136,65.56071527791279,28.639069712228626,14.202731948462295,59.47555053358926,35.641459087828004,13.561517700555136,62.29550022676249,32.13351670343854,11.869277759942216,45.00790311673724,50.55407468963597,9.593276381897528,29.889682606618457,67.48533101964976,17.951488963983564,58.09871966158304,36.57802415069857,13.090351086983071,58.02303646689245,36.77314423721077,13.918234351510742,51.90116030015791,43.426986420549824,12.15959615229253,50.93358535342093,44.30587578777846,12.93985559676165,52.12848009322701,43.45157502660886
2010,5662.0,1601.0,693.0,,,,,,,,,,CCJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5914.0,1530.0,703.0,94.20020290835306,,,,,,11.712818941139695,,,CCJE,,,,94.20020290835306,,,94.20020290835306,,,11.712818941139695,,,4.859188413358288,,,6.133381892597314,,,6.488614833080793,,,13.870322339916568,,,9.999745839536603,,,12.085389489461432,,
2012,6232.0,1543.0,771.0,59.96871913281297,,,,,,7.06773193695687,,,CCJE,,,,27.68551939553105,,,,,,9.101761298412907,,,3.7692288245532204,,,6.983391372167181,,,6.074438997776701,,,11.415146314327144,,,8.797887247808015,,,10.11933902147416,,
2013,6739.0,1708.0,733.0,55.748713363044295,,,97.58124350793886,,,,,,CCJE,94.9992580501558,,,14.941269889869913,,,94.9992580501558,,,6.844181399674926,,,1.9631551538043244,,,2.3306094912753994,,,2.085452510589771,,,9.045777653151351,,,6.65140135322784,,,7.8630401265856085,,
2014,7079.0,1657.0,956.0,17.679698745698936,,,,,,20.144079032549243,23.225703546905986,11.48391198327526,CCJE,42.88912444514804,,,18.771624399102954,,,26.745311131241348,,,7.871095874184418,22.68940008723336,11.888285143285454,3.4474347127439455,17.166302857786782,18.545464539528346,7.846729753072457,30.154918302961814,6.248528511560012,2.7946350070277908,14.07202293263682,19.586764365613593,11.779375565190316,21.96351173580317,12.006047250608251,7.920664702932118,21.02185164116687,13.531494720697774,9.69989759682158,22.022287798684555,12.325234977554093
2015,7068.0,1618.0,981.0,12.490892464094665,8.005768637135361,12.739680028517041,14.661862231879672,,,4.898804205268266,37.41496709002272,55.711426958775164,CCJE,17.61309710423077,,,13.23374815824027,22.47827005573186,9.91347809896197,21.457841278777188,,0.7033713315546931,9.795998133425785,29.492199665770418,61.670908153443364,1.6597561660660667,9.515366021987873,87.02472711557787,5.583213960162286,10.961442584957016,86.55458089668616,5.676156362249402,10.813201132678104,86.89155897947512,13.140268326438337,30.36835935841957,60.77199160780681,8.645319430396915,23.762109670059946,67.64292702920844,10.701503917591372,27.155939522055935,63.68977126072756
2016,6877.0,1524.0,998.0,14.313554121974953,28.148526139066444,53.710141038820105,10.141325825977514,,,12.059912106555869,28.498808876825514,61.43595046072564,CCJE,20.07860683080833,,,16.160370617439458,32.307888333876846,49.62348973440554,20.87103600096836,,1.9802320847282384,9.930168765926664,24.072242024446766,70.92181453986845,3.8730015428790576,13.381653861142983,86.24046364011177,8.705564595241183,31.86388268800658,66.49224121813914,11.050267132856673,17.816105306603763,81.71733499810308,14.521963260190335,37.03476452367555,57.31434355461468,9.714315275913458,19.922272758866132,75.15864526552852,12.010986708944246,28.4598853032054,65.86823317217844
2017,7344.0,1613.0,1031.0,3.584098602974035,48.911040356708625,29.63062052673797,5.630929160949547,21.843437179689293,16.623338419439253,,,61.53322440087146,CCJE,4.325300709901062,24.684201963613727,7.422868979241528,3.4916389969735837,43.26422788764247,49.06347812850308,3.337205510994178,24.957648182729884,7.6340385464280125,2.900590909269353,25.448966825399623,69.40540146080743,0.8503752248558002,10.661123461724033,88.08573695674947,1.8369845762215753,25.78780493369155,72.25577731092437,1.3628825239554434,18.303754326431815,80.73535797486731,3.114397553147162,30.00442503961879,63.495665508220014,3.067744561560205,31.87457726100643,63.79314920291279,3.0529286763258026,30.941177431531283,63.67819088522114
2018,7397.0,1657.0,1061.0,9.35325347982541,33.3769309854489,55.234664126836726,9.365698464108766,39.71911168087359,54.60865182020064,8.683935467532498,,13.748817088008652,CCJE,9.719922272707581,31.08467317693916,43.02501682644865,9.516558072244353,29.544267537077243,57.762013213863675,9.63092984590129,40.96196288409747,43.83060700283899,8.677912894126532,27.097537370639827,67.23245805222365,5.490892384895333,7.569088003056868,90.38974374850476,5.317981162176746,21.620320998131152,73.5939697385216,9.660704335276343,14.18037988600398,82.95099030027902,10.634784405637173,33.51155073526837,57.81971663925388,7.2753814119679445,23.421721442552904,70.26949909833945,9.008775796317934,29.98870981462087,62.62481236543972
2019,7355.0,1583.0,908.0,8.96566562477346,45.98618779851578,47.91202247324387,8.91186875795698,33.752630989070894,58.97262739404093,15.81304900124483,,19.714479945615228,CCJE,8.918306273283214,52.09245255376898,40.91668314501422,8.700741066272268,47.40238072988539,46.07147034314289,8.174291094407925,54.59847114472048,37.64539366215565,9.15576856432763,26.369772017524596,67.55084723507193,4.5178574323129395,18.038866715209316,80.44416118387056,5.604148617795186,24.699320834602954,72.55471584839363,8.737738644161219,40.42045094182632,56.288513641850194,10.73287159527466,44.2837117749318,49.05856232839095,6.903014810691546,28.795678455606954,65.66450355601121,8.827583750924834,36.38873134545112,57.37527715135527
2020,7356.0,1568.0,924.0,10.54247651811189,42.28369575077861,51.882196002296574,9.858300944278716,32.036211315512425,62.34035801720012,16.360996535468345,,,CCJE,11.701033547240673,43.59211475710595,47.62776932700499,10.950830251629107,45.80866354994636,48.06768281619657,10.738643116010923,52.26528463093648,40.74458931799878,9.448833133431958,26.0184730664815,69.04689162340001,2.759204157265819,23.110803837990307,75.44701458875268,2.0057898145258966,28.791603614875385,66.61895646591276,11.646165004026317,25.21171147773677,71.77664464809224,12.064827485075435,37.605710256004976,55.7280445690081,8.387119096593526,31.937935784350493,63.77712650190828,10.192992605263223,35.428491487383816,59.17579416880183
2021,7527.0,1568.0,856.0,7.683625928772663,45.85676440786985,51.98762208179028,6.838401116779273,32.30267832629876,63.62845571842783,11.05796908905717,,,CCJE,8.143158031275865,53.586379519293914,44.53867941849582,7.758835947166182,46.62654376234782,51.31081372525426,6.788033999696896,52.57749842848315,45.58812765890814,6.814345268264524,32.075796068730064,65.05297252615759,4.265906825526622,26.06759749930892,72.19054171106781,3.444061997874852,46.44292265920821,51.85795450471581,9.404512667228962,44.38569292029076,53.16270030863075,8.84530705717911,47.21560493578643,50.44261569841123,5.42932530064949,29.592431248780347,67.85668525358918,7.264665187044949,39.16283098286154,58.406742022253184
2022,7687.0,1584.0,1007.0,8.583481786116147,35.31820733851555,59.12748998089159,8.460195639389175,28.753089287610727,65.0323163894123,4.712626712431578,,21.881097957590736,CCJE,7.673406348243282,41.711922521094905,53.47428089109049,8.05144795046907,35.31336763022934,59.28102827412928,8.943162493469138,38.431397209234085,56.264565439646105,8.84080848519675,27.962820427522868,65.76133633247159,6.574088937421292,18.11947421035019,78.57517122556479,5.613357960162433,28.54024826311079,69.10215350178925,9.256722736200361,37.356297136993895,57.253011401836226,8.145952373239364,36.3022030410078,57.30894537983454,8.978183977168678,26.366051934515486,68.78816244420949,8.429969320234878,31.488822101538755,62.72742200002411
2010,1678.0,484.0,178.0,,,,,,,,,,CFCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1811.0,512.0,244.0,96.02429596907785,,,,,,12.434320997460684,,,CFCH,,,,96.02429596907785,,,96.02429596907785,,,12.434320997460684,,,6.201013137421532,,,1.822197680839315,,,3.6855738093200197,,,16.75522056769078,,,12.607419753214801,,,13.3669259612846,,
2012,1799.0,449.0,232.0,66.28991414983632,,,,,,9.83096586425706,,,CFCH,,,,46.1440749767598,,,,,,11.932607555005598,,,5.899217132909054,,,13.252944376425651,,,10.957854370987715,,,22.70241369769564,,,11.60870140221816,,,13.489704340378267,,
2013,2479.0,621.0,344.0,42.34384691624702,,,,,,,,,CFCH,96.97458652682533,,,13.03143589248277,,,96.97458652682533,,,3.2173404295842944,,,1.1602044328321202,,,4.819716386880566,,,2.8344994505570935,,,6.4998400356094646,,,3.16733652380997,,,3.6361688180718033,,
2014,2489.0,597.0,447.0,18.095929941797543,,,4.058767668651155,,,21.47255046927316,13.128362519412072,23.045298685284436,CFCH,43.921827469436955,,,20.692491910546067,,,30.017254491189803,,,9.102798095829456,,38.86433641355296,8.591258699114006,,39.09200482121334,2.9705950650179362,3.964108745145306,31.712869961162447,6.334144746689354,6.020028498062281,28.031911840670375,13.575693493792988,,39.09200482121334,10.514602578206038,0.6910170144530362,38.160634062602725,10.846800284246136,,38.86433641355296
2015,2417.0,600.0,429.0,19.29000128703717,14.118133807101657,13.76280756406824,15.18217281964566,,,3.943400071564406,29.00655773975921,67.96721381598113,CFCH,29.07782588719093,,,19.47125915955393,21.026004526758985,10.586775049283265,28.391255320282134,,,7.6199218416993,15.134440581265697,82.92699439575733,0.714158435202997,10.355388108150374,88.4090258107635,2.1998284212319597,16.05098804105838,83.94901195894163,5.004621307874899,16.75591228796028,82.92263136119156,15.685766221352347,17.930102947260824,80.44062887877534,9.803508953733324,15.549546828301393,82.57810308969187,10.681306992357062,15.45429470543248,82.59650706485625
2016,2297.0,523.0,381.0,14.639180686680486,16.191089200246317,40.54448322424976,12.868320815093798,,,7.779662046552126,27.03784283766702,65.70288469472828,CFCH,16.98024417994873,,,15.257403228551357,24.07329942205941,46.975853440807725,20.77926016460628,,1.9614956706815654,9.998081268365896,18.850061594336704,75.17525802949244,7.747840588597708,9.024796944973744,89.5368035419456,7.354162378707137,11.960518582907746,83.98532247030288,6.130027108797373,12.783903065866454,82.74429979678793,20.85689021152409,33.52310677229744,58.21682957757185,9.891511799498524,18.4225684605199,75.18344674965917,10.920445555446328,20.742775561972127,72.58415537057533
2017,2371.0,567.0,302.0,6.6593200773395305,57.806532438408176,31.092098380636997,8.183241424933097,15.37125183266052,22.418710208672252,8.467511846577517,,62.21003795866723,CFCH,10.137339276227163,13.828275877377964,16.243146351750315,8.065094181889117,51.36766672997222,40.81108595331997,6.4440025975243165,19.040680955484834,14.930409110080134,4.283020444814162,28.03798873005023,70.2632408486859,2.3863804757942253,18.38303785197985,80.79225332668543,0.46393926613243347,10.641404146254422,89.35859585374558,5.751497750631671,18.83289903457156,79.30468304882831,7.162196043979965,32.40699559815282,64.48492882065214,5.832723437230105,31.268700398193516,66.27887021670192,5.512679027747749,30.382298602499077,67.26889487196209
2018,2408.0,588.0,289.0,11.324598705006093,48.722073466523256,41.7592884244482,14.381523535845396,58.685755890325936,39.50267340275453,12.039728682170542,,35.174418604651166,CFCH,11.034295178019528,53.67180050314699,27.114734782802014,10.179168770348578,40.32494646694881,47.89205503949826,10.203612166103223,53.89892905567607,32.60176266089181,12.926298979948976,49.477861218850606,46.19422928786454,8.80531990648492,23.64040521623313,70.49925635478637,3.8894512698164956,49.061930595898495,49.529213519039104,10.851253875820863,25.420823561982935,68.74953857511997,16.680704587193826,56.8221277799482,37.3564747694643,11.323558432783024,45.8340689256404,48.60608094786106,11.860830527342825,47.835493337262655,46.21512393114213
2019,2456.0,571.0,296.0,11.481505589985561,45.476346450625734,47.281457449919515,11.753958727824514,51.48928849771085,41.18069183034949,4.505096143742776,,35.78990228013029,CFCH,11.94314661653178,60.743369753863206,32.291597995680554,12.115422367452712,52.69575930749349,41.29222888994876,10.460872600587196,52.34848642720669,37.034469896231414,9.944299430132276,40.34163556280496,55.589629405270145,6.338643458197611,29.567654879834965,70.32498042648112,7.7691558926906135,27.16948683946536,71.60047538430769,10.17774680676508,39.95975519386705,58.82789467791894,17.119165536970275,62.84859790122381,32.64531618555544,9.482877191766582,43.69964372665601,52.18987739133064,10.67799981102852,47.44782518776648,48.55505070505306
2020,2453.0,573.0,300.0,12.751222889900946,48.211379236626755,44.95285083430442,13.615142264921438,33.811764701330716,58.00820058590276,21.940481043620057,36.56746840603343,2.7313493681206684,CFCH,12.82121094891513,51.78455920879365,40.44884606853885,13.333352253932437,51.42896346642959,42.10607716375738,12.826441938380617,58.24072250619336,35.250399824390854,12.332022461747338,25.3510033593111,66.83031675367278,4.854704357496935,17.799322703594196,76.89370942958388,2.2075180051637453,27.963126126007648,67.95760293518141,15.489136384817291,27.311083755437604,68.01320684728756,23.944352046641324,47.508039759585465,44.26432619521514,10.973245572892067,35.33585321892032,57.71294072589055,12.83090243321433,37.80320951720178,55.04040661680289
2021,2499.0,530.0,242.0,8.236461008741157,54.68378240794456,40.72399392170897,9.12127627741826,51.283571426021595,44.1442197989477,3.711484593837535,,,CFCH,7.9562204562552,56.75277866411255,37.571384148528935,8.813519739181046,56.87934970812123,37.98719819511115,10.49367490794808,61.01511119025575,33.21642496157315,7.847804131307416,46.15491693118967,50.290782979858605,7.420658553284089,43.82322297711288,54.3788719769799,7.108692609758708,51.27260473567417,48.72739526432583,6.189329071090355,43.51726650888418,50.77123391802454,9.292677552829565,65.18509115143884,30.97874840171759,8.426288600488766,48.22431504141122,47.52880882082563,8.327393820903657,51.34947583250159,44.345196616860115
2022,2582.0,548.0,312.0,10.024673033794617,43.92205035710367,51.30113289559322,10.6057209152276,39.591448939679786,53.47955476408871,,,,CFCH,8.169933935755294,49.93281520146488,45.78994242459635,8.927829013311232,47.47810557356967,48.829629870181456,7.368844541926988,44.5257735109718,51.933360685528115,10.665430097852381,34.70849300428582,58.185543846437945,6.768317071423095,17.814532029589614,76.90515714470965,5.317296940635371,38.36642738258087,58.29778302726473,11.419628425652995,43.28590172533674,52.834301377636976,13.139743680022534,34.624456324616084,55.732244291984806,9.23953969261598,42.807871347865756,52.7508749152368,9.80320918232404,40.933404347561854,53.78593853823706
2010,6695.0,1671.0,941.0,,,,,,,,,,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,6861.0,1708.0,1007.0,92.42092989360151,,,,,,10.361815685695358,,,CCS,,,,92.42092989360151,,,92.42092989360151,,,10.361815685695358,,,5.270225624404619,,,3.9503053303884084,,,3.6253424051048757,,,14.929767083679753,,,9.994100238062112,,,11.037854985059152,,
2012,6966.0,1705.0,949.0,49.2912679242321,,,,,,7.75464350182555,,,CCS,,,,28.38289730839519,,,99.00947459086994,,,9.338649061461778,,,5.063924107461823,,,12.1375912771937,,,6.723453696741238,,,13.451953183753014,,,9.423091307500028,,,10.330732050352045,,
