,CO_CURSO,NO_CURSO,ANO_INGRESSO,ANO_REFERENCIA,QT_INGRESSANTES,QT_PERMANENCIA,QT_CONCLUINTES,QT_DESISTENTES,TAP,TCA,TDA,TCAN,TADA,DURACAO,ANO_INTEGRALIZACAO
652,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2012,45,27,3,2,45.7017543859649,29.532163742690045,24.766081871345033,12.86549707602338,7.222222222222233,5,2014
653,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2013,45,23,0,4,38.94736842105263,29.532163742690045,31.520467836257335,0.0,6.75438596491228,5,2014
654,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2014,45,15,5,3,25.5263157894737,37.953216374269,36.52046783625733,8.421052631578947,5.0,5,2014
655,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2015,45,11,1,3,18.7719298245614,39.61988304093567,41.608187134502934,1.6666666666666667,5.087719298245613,5,2014
656,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2016,45,9,1,1,15.350877192982466,41.28654970760233,43.362573099415194,1.6666666666666667,1.75438596491228,5,2014
657,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2017,45,5,2,2,8.508771929824567,44.61988304093567,46.87134502923976,3.3333333333333335,3.5087719298245665,5,2014
658,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2018,45,2,2,1,3.4210526315789465,47.953216374269005,48.625730994152065,3.3333333333333335,1.75438596491228,5,2014
659,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2010,2019,45,1,0,1,1.6666666666666667,47.953216374269005,50.38011695906433,0.0,1.75438596491228,5,2014
660,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2011,46,42,4,0,91.94444444333334,8.055555555666666,0.0,8.055555555666666,0.0,5,2015
661,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2012,46,25,4,13,55.79365079233333,16.944444445666665,27.261904763333334,8.88888889,27.261904763333334,5,2015
662,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2013,46,18,0,7,45.23809523666667,16.944444445666665,37.81746031666667,0.0,10.555555555666666,5,2015
663,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2014,46,15,2,1,37.6984127,23.095238097666666,39.206349206666665,6.150793652333333,1.3888888890000002,5,2015
664,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2015,46,10,3,2,27.380952379999997,30.634920636666664,41.98412698333333,7.539682541,2.777777777666667,5,2015
665,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2016,46,7,3,0,19.841269843333336,38.174603176666665,41.98412698333333,7.539682541,0.0,5,2015
666,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2017,46,5,2,0,17.063492064333335,40.95238095333334,41.98412698333333,2.777777777666667,0.0,5,2015
667,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2018,46,4,1,0,12.301587301,45.71428571333333,41.98412698333333,4.761904763333333,0.0,5,2015
668,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2019,46,4,0,0,12.301587301,45.71428571333333,41.98412698333333,0.0,0.0,5,2015
669,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2011,2020,46,3,1,0,7.539682541,50.476190476666666,41.98412698333333,4.761904763333333,0.0,5,2015
670,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2012,35,34,0,1,95.0,0.0,5.0,0.0,5.0,5,2016
671,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2013,35,31,1,2,89.0,2.0,9.0,2.0,4.0,5,2016
672,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2014,35,31,0,0,89.0,2.0,9.0,0.0,0.0,5,2016
673,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2015,35,21,2,8,57.0,12.0,31.0,10.0,22.0,5,2016
674,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2016,35,18,3,0,48.0,21.0,31.0,9.0,0.0,5,2016
675,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2017,35,14,3,1,34.0,33.0,33.0,12.0,2.0,5,2016
676,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2018,35,11,3,0,28.0,39.0,33.0,6.0,0.0,5,2016
677,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2019,35,7,2,2,17.0,46.0,37.0,7.0,4.0,5,2016
678,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2020,35,7,0,0,17.0,46.0,37.0,0.0,0.0,5,2016
679,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2012,2021,35,5,0,2,13.0,46.0,41.0,0.0,4.0,5,2016
680,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2013,27,24,2,1,93.47826087,4.347826087,2.1739130435,4.347826087,2.1739130435,5,2017
681,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2014,27,19,2,3,82.60869565,8.695652175,8.695652175,4.347826087,6.52173913,5,2017
682,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2015,27,18,0,1,70.10869565,8.695652175,21.195652175,0.0,12.5,5,2017
683,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2016,27,12,1,5,46.739130435,10.869565215,42.39130435,2.1739130435,21.195652175,5,2017
684,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2017,27,8,3,1,27.717391305,27.717391305,44.56521739,16.847826087,2.1739130435,5,2017
685,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2018,27,7,1,0,25.54347826,29.89130435,44.56521739,2.1739130435,0.0,5,2017
686,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2019,27,6,1,0,23.369565215,32.06521739,44.56521739,2.1739130435,0.0,5,2017
687,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2020,27,6,0,0,23.369565215,32.06521739,44.56521739,0.0,0.0,5,2017
688,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2013,2021,27,5,0,1,21.195652175,32.06521739,46.739130435,0.0,2.1739130435,5,2017
689,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2014,28,26,1,1,95.65217391499999,2.1739130435,2.1739130435,2.1739130435,2.1739130435,5,2018
690,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2015,28,23,1,2,89.130434785,4.347826087,6.52173913,2.1739130435,4.347826087,5,2018
691,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2016,28,22,0,1,86.95652174,4.347826087,8.695652175,0.0,2.1739130435,5,2018
692,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2017,28,18,0,4,70.43478261,4.347826087,25.217391305,0.0,16.52173913,5,2018
693,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2018,28,14,3,1,53.91304348,10.869565215,35.217391305,6.52173913,10.0,5,2018
694,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2019,28,12,2,0,49.56521739,15.217391305,35.217391305,4.347826087,0.0,5,2018
695,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2020,28,10,1,1,45.217391305,17.39130435,37.39130435,2.1739130435,2.1739130435,5,2018
696,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2014,2021,28,9,0,1,43.04347826,17.39130435,39.56521739,0.0,2.1739130435,5,2018
697,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2015,28,28,0,0,100.0,0.0,0.0,0.0,0.0,5,2019
698,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2016,28,27,1,0,97.368421055,2.6315789475,0.0,2.6315789475,0.0,5,2019
699,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2017,28,25,0,2,89.18128655000001,2.6315789475,8.1871345025,0.0,8.1871345025,5,2019
700,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2018,28,20,2,3,70.1754386,10.81871345,19.00584795,8.1871345025,10.81871345,5,2019
701,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2019,28,12,4,4,43.2748538,24.269005845,32.45614035,13.450292395,13.450292395,5,2019
702,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2020,28,6,5,1,21.6374269,43.2748538,35.087719295,19.00584795,2.6315789475,5,2019
703,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2015,2021,28,6,0,0,21.6374269,43.2748538,35.087719295,0.0,0.0,5,2019
704,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2016,29,28,1,0,97.61904762,2.380952381,0.0,2.380952381,0.0,5,2020
705,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2017,29,25,0,3,86.607142855,2.380952381,11.011904762,0.0,11.011904762,5,2020
706,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2018,29,21,0,4,73.214285715,2.380952381,24.404761905,0.0,13.392857145,5,2020
707,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2019,29,17,2,2,55.95238095,7.142857145,36.904761905,4.761904762,12.5,5,2020
708,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2020,29,16,0,1,53.571428569999995,7.142857145,39.285714285,0.0,2.380952381,5,2020
709,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2016,2021,29,12,1,3,44.04761905,9.523809525,46.428571430000005,2.380952381,7.142857145,5,2020
710,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2017,2017,29,29,0,0,100.0,0.0,0.0,0.0,0.0,5,2021
711,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2017,2018,29,27,0,2,96.0,0.0,4.0,0.0,4.0,5,2021
712,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2017,2019,29,24,0,3,90.0,0.0,10.0,0.0,6.0,5,2021
713,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2017,2020,29,21,0,3,73.5,0.0,26.5,0.0,16.5,5,2021
714,1114230,LETRAS - PORTUGUÊS - LATIM 2010 2019,2017,2021,29,16,1,4,63.5,2.0,34.5,2.0,8.0,5,2021
715,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2010,15,15,0,0,100.0,0.0,0.0,0.0,0.0,5,2014
716,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2011,15,14,0,1,87.5,0.0,12.5,0.0,12.5,5,2014
717,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2012,15,14,0,0,87.5,0.0,12.5,0.0,0.0,5,2014
718,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2013,15,11,0,3,73.86363636363635,0.0,26.136363636363647,0.0,13.63636363636365,5,2014
719,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2014,15,7,0,4,47.72727272727275,0.0,52.27272727272725,0.0,26.136363636363647,5,2014
720,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2015,15,7,0,0,47.72727272727275,0.0,52.27272727272725,0.0,0.0,5,2014
721,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2016,15,2,2,3,9.0909090909091,17.045454545454547,73.86363636363635,17.045454545454547,21.5909090909091,5,2014
722,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2017,15,1,1,0,4.545454545454545,21.5909090909091,73.86363636363635,4.545454545454545,0.0,5,2014
723,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2018,15,1,0,0,4.545454545454545,21.5909090909091,73.86363636363635,0.0,0.0,5,2014
724,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2010,2019,15,1,0,0,4.545454545454545,21.5909090909091,73.86363636363635,0.0,0.0,5,2014
725,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2011,11,11,0,0,100.0,0.0,0.0,0.0,0.0,5,2015
726,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2012,11,11,0,0,100.0,0.0,0.0,0.0,0.0,5,2015
727,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2013,11,9,0,2,83.33333333499999,0.0,16.666666665,0.0,16.666666665,5,2015
728,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2014,11,7,0,2,66.66666666500001,0.0,33.333333335,0.0,16.666666665,5,2015
729,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2015,11,7,0,0,66.66666666500001,0.0,33.333333335,0.0,0.0,5,2015
730,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2016,11,4,3,0,36.666666665,30.0,33.333333335,30.0,0.0,5,2015
731,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2017,11,1,1,2,8.333333335,38.333333335,53.333333335,8.333333335,20.0,5,2015
732,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2018,11,0,0,1,0.0,38.333333335,61.666666665,0.0,8.333333335,5,2015
733,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2019,11,0,0,0,0.0,38.333333335,61.666666665,0.0,0.0,5,2015
734,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2011,2020,11,0,0,0,0.0,38.333333335,61.666666665,0.0,0.0,5,2015
735,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2012,11,11,0,0,100.0,0.0,0.0,0.0,0.0,5,2016
736,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2013,11,9,0,2,85.714285715,0.0,14.285714285,0.0,14.285714285,5,2016
737,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2014,11,6,3,0,64.285714285,21.42857143,14.285714285,21.42857143,0.0,5,2016
738,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2015,11,4,0,2,50.0,21.42857143,28.57142857,0.0,14.285714285,5,2016
739,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2016,11,3,0,1,37.5,21.42857143,41.071428569999995,0.0,12.5,5,2016
740,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2017,11,2,1,0,25.0,33.928571430000005,41.071428569999995,12.5,0.0,5,2016
741,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2018,11,2,0,0,25.0,33.928571430000005,41.071428569999995,0.0,0.0,5,2016
742,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2019,11,2,0,0,25.0,33.928571430000005,41.071428569999995,0.0,0.0,5,2016
743,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2020,11,2,0,0,25.0,33.928571430000005,41.071428569999995,0.0,0.0,5,2016
744,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2012,2021,11,2,0,0,25.0,33.928571430000005,41.071428569999995,0.0,0.0,5,2016
745,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2013,10,10,0,0,100.0,0.0,0.0,0.0,0.0,5,2017
746,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2014,10,9,0,1,90.0,0.0,10.0,0.0,10.0,5,2017
747,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2015,10,9,0,0,90.0,0.0,10.0,0.0,0.0,5,2017
748,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2016,10,7,0,2,70.0,0.0,30.0,0.0,20.0,5,2017
749,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2017,10,7,0,0,70.0,0.0,30.0,0.0,0.0,5,2017
750,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2018,10,5,2,0,50.0,20.0,30.0,20.0,0.0,5,2017
751,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2019,10,2,2,1,20.0,40.0,40.0,20.0,10.0,5,2017
752,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2020,10,1,1,0,10.0,50.0,40.0,10.0,0.0,5,2017
753,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2013,2021,10,1,0,0,10.0,50.0,40.0,0.0,0.0,5,2017
754,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2014,10,10,0,0,100.0,0.0,0.0,0.0,0.0,5,2018
755,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2015,10,10,0,0,100.0,0.0,0.0,0.0,0.0,5,2018
756,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2016,10,9,0,1,87.5,0.0,12.5,0.0,12.5,5,2018
757,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2017,10,9,0,0,87.5,0.0,12.5,0.0,0.0,5,2018
758,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2018,10,8,1,0,79.16666666500001,8.333333335,12.5,8.333333335,0.0,5,2018
759,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2019,10,7,0,1,70.83333333499999,8.333333335,20.833333335,0.0,8.333333335,5,2018
760,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2020,10,5,2,0,45.833333335,33.333333335,20.833333335,25.0,0.0,5,2018
761,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2014,2021,10,5,0,0,45.833333335,33.333333335,20.833333335,0.0,0.0,5,2018
762,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2015,10,10,0,0,100.0,0.0,0.0,0.0,0.0,5,2019
763,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2016,10,10,0,0,100.0,0.0,0.0,0.0,0.0,5,2019
764,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2017,10,9,0,1,87.5,0.0,12.5,0.0,12.5,5,2019
765,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2018,10,8,0,1,79.16666666500001,0.0,20.833333335,0.0,8.333333335,5,2019
766,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2019,10,7,0,1,70.83333333499999,0.0,29.166666665,0.0,8.333333335,5,2019
767,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2020,10,5,2,0,50.0,20.833333335,29.166666665,20.833333335,0.0,5,2019
768,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2015,2021,10,4,1,0,41.666666665,29.166666665,29.166666665,8.333333335,0.0,5,2019
769,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2016,22,22,0,0,100.0,0.0,0.0,0.0,0.0,5,2020
770,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2017,22,22,0,0,100.0,0.0,0.0,0.0,0.0,5,2020
771,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2018,22,18,0,4,81.81818182,0.0,18.18181818,0.0,18.18181818,5,2020
772,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2019,22,13,0,5,59.090909095,0.0,40.909090905,0.0,22.727272725,5,2020
773,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2020,22,11,2,0,50.0,9.090909091,40.909090905,9.090909091,0.0,5,2020
774,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2016,2021,22,9,1,1,40.909090905,13.6363636355,45.454545455,4.5454545455,4.5454545455,5,2020
775,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2017,2017,11,11,0,0,100.0,0.0,0.0,0.0,0.0,5,2021
776,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2017,2018,11,10,0,1,92.857142855,0.0,7.142857145,0.0,7.142857145,5,2021
777,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2017,2019,11,10,0,0,92.857142855,0.0,7.142857145,0.0,0.0,5,2021
778,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2017,2020,11,7,0,3,66.07142857,0.0,33.928571430000005,0.0,26.785714284999997,5,2021
779,1114231,LETRAS - PORTUGUÊS - JAPONÊS 2010 2019,2017,2021,11,4,2,1,33.928571430000005,25.0,41.071428569999995,25.0,7.142857145,5,2021
780,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2010,39,37,0,2,95.23809523809523,0.0,4.761904761904767,0.0,4.761904761904767,5,2014
781,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2011,39,32,1,4,79.04761904761907,6.666666666666667,14.285714285714265,6.666666666666667,9.523809523809534,5,2014
782,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2012,39,28,0,4,62.3809523809524,6.666666666666667,30.952380952380935,0.0,16.666666666666668,5,2014
783,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2013,39,10,0,18,22.380952380952397,6.666666666666667,70.95238095238093,0.0,40.0,5,2014
784,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2014,39,9,1,0,20.714285714285733,8.333333333333334,70.95238095238093,1.6666666666666667,0.0,5,2014
785,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2015,39,4,3,2,9.523809523809534,15.476190476190467,75.0,7.142857142857133,4.047619047619047,5,2014
786,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2016,39,2,2,0,4.761904761904767,20.238095238095234,75.0,4.761904761904767,0.0,5,2014
787,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2017,39,1,0,1,2.38095238095238,20.238095238095234,77.3809523809524,0.0,2.38095238095238,5,2014
788,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2018,39,1,0,0,2.38095238095238,20.238095238095234,77.3809523809524,0.0,0.0,5,2014
789,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2010,2019,39,1,0,0,2.38095238095238,20.238095238095234,77.3809523809524,0.0,0.0,5,2014
790,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2011,70,70,0,0,100.0,0.0,0.0,0.0,0.0,5,2015
791,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2012,70,41,0,29,72.8260869575,0.0,27.1739130435,0.0,27.1739130435,5,2015
792,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2013,70,24,1,16,49.1847826075,1.08695652175,49.72826087,1.08695652175,22.554347825,5,2015
793,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2014,70,18,2,4,41.2364130435,3.7364130435,55.027173912500004,2.64945652175,5.2989130435,5,2015
794,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2015,70,10,5,3,29.6875,11.5489130435,58.763586957499996,7.8125,3.7364130435,5,2015
795,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2016,70,6,4,0,18.75,22.4864130435,58.763586957499996,10.9375,0.0,5,2015
796,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2017,70,4,1,1,10.9375,28.7364130435,60.326086957499996,6.25,1.5625,5,2015
797,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2018,70,4,0,0,10.9375,28.7364130435,60.326086957499996,0.0,0.0,5,2015
798,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2019,70,3,1,0,9.375,30.2989130435,60.326086957499996,1.5625,0.0,5,2015
799,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2011,2020,70,2,1,0,7.8125,31.8614130435,60.326086957499996,1.5625,0.0,5,2015
800,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2012,30,30,0,0,100.0,0.0,0.0,0.0,0.0,5,2016
801,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2013,30,26,2,2,83.33333333333333,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,5,2016
802,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2014,30,22,3,1,66.66666666666667,20.833333333333332,12.5,12.5,4.166666666666667,5,2016
803,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2015,30,17,1,4,47.936507936666665,25.595238096666666,26.468253966666666,4.761904763333333,13.968253966666666,5,2016
804,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2016,30,12,2,3,34.28571428666667,32.579365079,33.13492063333333,6.984126985666666,6.666666666666667,5,2016
805,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2017,30,11,1,0,32.063492063333335,34.8015873,33.13492063333333,2.2222222223333334,0.0,5,2016
806,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2018,30,7,4,0,20.634920633333333,46.23015873,33.13492063333333,11.42857143,0.0,5,2016
807,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2019,30,6,1,0,18.412698413333334,48.45238095333334,33.13492063333333,2.2222222223333334,0.0,5,2016
808,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2020,30,4,2,0,11.42857143,55.436507936666665,33.13492063333333,6.984126985666666,0.0,5,2016
809,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2012,2021,30,3,0,1,9.206349206666667,55.436507936666665,35.35714285666666,0.0,2.2222222223333334,5,2016
810,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2013,42,32,4,6,60.0,10.0,30.0,10.0,30.0,5,2017
811,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2014,42,28,1,3,47.5,12.5,40.0,2.5,10.0,5,2017
812,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2015,42,26,0,2,43.8636363625,12.5,43.63636363625,0.0,3.63636363625,5,2017
813,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2016,42,20,2,4,26.59090909,22.5,50.90909091,10.0,7.27272727275,5,2017
814,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2017,42,11,8,1,16.3636363625,31.59090909,52.045454545,9.09090909,1.13636363625,5,2017
815,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2018,42,8,1,2,12.954545455,32.7272727275,54.3181818175,1.13636363625,2.27272727275,5,2017
816,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2019,42,7,1,0,11.818181817500001,33.8636363625,54.3181818175,1.13636363625,0.0,5,2017
817,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2020,42,5,2,0,5.6818181825,40.0,54.3181818175,6.13636363625,0.0,5,2017
818,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2013,2021,42,4,1,0,4.545454545,41.1363636375,54.3181818175,1.13636363625,0.0,5,2017
819,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2014,2014,17,16,1,0,94.11764706,5.882352941,0.0,5.882352941,0.0,5,2018
820,1299976,LETRAS - PORTUGUÊS - ITALIANO 2010 2019,2014,2015,17,16,0,0,94.11764706,5.882352941,0.0,0.0,0.0,5,2018
