;CO_ANO;CO_CURSO;NO_CURSO;MATT;CONCLT;INGR;MPROCEDUCPUBLICA;IPROCEDUCPUBLICA;CPROCEDUCPUBLICA;MPROCEDUCPRIVADA;IPROCEDUCPRIVADA;CPROCEDUCPRIVADA;MPROCNAOINFORMADA;IPROCNAOINFORMADA;CPROCNAOINFORMADA;DURACAO;CENTRO;Evasao;Retencao;Sucesso
1004;2012;35560;FARMÁCIA;54;26;8;0;0;0;0;0;0;54;8;26;;;29.230769230769226;;
1005;2012;44363;FÍSICA;271;26;74;64;66;1;0;0;0;207;8;25;5.0;CCMN;23.938223938223935;;
1006;2012;44417;MATEMÁTICA;157;12;66;39;58;0;0;0;0;118;8;12;;;42.40506329113924;;
1007;2012;44892;EDUCAÇÃO FÍSICA;832;105;174;189;170;3;0;0;0;643;4;102;5.0;CCS;12.616201859229747;;
1008;2012;44893;EDUCAÇÃO FÍSICA;970;143;218;219;198;4;0;0;0;751;20;139;4.0;CCS;9.28829915560917;;
1009;2012;44900;CIÊNCIAS BIOLÓGICAS;69;22;4;0;0;0;0;0;0;69;4;22;4.0;CCS;0.0;;
1010;2012;45127;MÚSICA - TROMPETE;18;2;5;4;5;0;0;0;0;14;0;2;;;7.14285714285714;;
1011;2012;45128;MÚSICA - HARPA;3;0;1;0;0;0;0;0;0;3;1;0;4.0;CLA;0.0;;
1012;2012;45132;MÚSICA - TROMBONE;6;1;1;0;1;0;0;0;0;6;0;1;4.0;CLA;28.57142857142857;;
1013;2012;45133;MÚSICA - TROMPA;11;2;2;2;2;0;0;0;0;9;0;2;4.0;CLA;25.0;;
1014;2012;45134;MÚSICA - VIOLA;0;0;0;0;0;0;0;0;0;0;0;0;4.0;CLA;100.0;;
1015;2012;45135;MÚSICA - FAGOTE;3;0;0;0;0;0;0;0;0;3;0;0;4.0;CLA;40.0;;
1016;2012;45136;MÚSICA;15;0;4;4;4;0;0;0;0;11;0;0;4.0;CLA;15.384615384615385;;
1017;2012;45137;MÚSICA - FLAUTA;10;1;2;2;2;0;0;0;0;8;0;1;4.0;CLA;19.999999999999996;;
1018;2012;45138;MÚSICA;2;1;1;1;1;0;0;0;0;1;0;1;;;50.0;;
1019;2012;45142;MÚSICA;38;4;8;10;8;0;0;0;0;28;0;4;4.0;CLA;9.090909090909093;;
1020;2012;45145;MÚSICA;38;8;6;7;6;0;0;0;0;31;0;8;4.0;CLA;13.513513513513509;;
1021;2012;45148;MÚSICA - INSTRUMENTO DE PERCUSSÃO;4;1;1;1;1;0;0;0;0;3;0;1;4.0;CLA;0.0;;
1022;2012;45149;MÚSICA - OBOÉ;4;0;1;0;1;0;0;0;0;4;0;0;4.0;CLA;57.14285714285714;;
1023;2012;45150;MÚSICA - SAXOFONE;11;2;3;2;2;0;0;0;0;9;1;2;4.0;CLA;19.999999999999996;;
1024;2012;45197;MÚSICA - ÓRGÃO;1;0;0;0;0;0;0;0;0;1;0;0;4.0;CLA;50.0;;
1025;2012;45199;MÚSICA - CONTRABAIXO;1;1;0;0;0;0;0;0;0;1;0;1;;;0.0;;
1026;2012;45201;MÚSICA - TUBA;2;0;0;0;0;0;0;0;0;2;0;0;4.0;CLA;0.0;;
1027;2012;45202;MÚSICA;9;0;3;3;3;0;0;0;0;6;0;0;4.0;CLA;33.333333333333336;;
1028;2012;45204;QUÍMICA;229;11;67;69;59;0;0;0;0;160;8;11;5.0;CCMN;24.29906542056075;;
1029;2012;50066;ENFERMAGEM E OBSTETRÍCIA;34;3;34;1;1;0;0;0;0;33;33;3;;;100.0;;
1030;2012;63484;CIÊNCIAS BIOLÓGICAS;288;7;91;4;5;0;0;0;0;284;86;7;5.0;EAD;0.0;91.60065237651445;7.865168539325842
1031;2012;63484;CIÊNCIAS BIOLÓGICAS;11;1;0;0;0;0;0;0;0;11;0;1;5.0;EAD;96.08540925266904;97.96725014116319;
1032;2012;63484;CIÊNCIAS BIOLÓGICAS;204;3;111;14;18;0;0;0;0;190;93;3;5.0;EAD;0.0;;
1033;2012;63484;CIÊNCIAS BIOLÓGICAS;255;2;98;8;7;0;0;0;0;247;91;2;5.0;EAD;21.890547263681594;;
1034;2012;63484;CIÊNCIAS BIOLÓGICAS;191;4;67;0;0;0;0;0;0;191;67;4;5.0;EAD;50.98814229249011;;
1035;2012;63484;CIÊNCIAS BIOLÓGICAS;295;8;106;11;9;0;0;0;0;284;97;8;5.0;EAD;0.0;0.0;8.791208791208792
1036;2012;63484;CIÊNCIAS BIOLÓGICAS;269;7;88;0;1;0;0;0;0;269;87;7;5.0;EAD;36.93379790940766;;
1037;2012;63484;CIÊNCIAS BIOLÓGICAS;270;7;96;1;0;0;0;0;0;269;96;7;5.0;EAD;33.587786259541986;91.92632122568428;6.306306306306306
1038;2012;63484;CIÊNCIAS BIOLÓGICAS;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;100.0;0.0
1039;2012;63486;FÍSICA;64;1;23;0;0;0;0;0;0;64;23;1;5.0;EAD;0.0;94.37412095639944;
1040;2012;63486;FÍSICA;151;1;83;6;5;0;0;0;0;145;78;1;5.0;EAD;0.0;95.83333333333334;
1041;2012;63486;FÍSICA;62;2;26;1;0;0;0;0;0;61;26;2;5.0;EAD;76.0;;
1042;2012;63486;FÍSICA;79;0;50;2;2;0;0;0;0;77;48;0;5.0;EAD;51.66666666666666;;
1043;2012;63486;FÍSICA;148;1;80;4;5;0;0;0;0;144;75;1;5.0;EAD;13.924050632911388;;
1044;2012;63486;FÍSICA;109;3;38;2;2;0;0;0;0;107;36;3;5.0;EAD;51.70068027210885;86.95652173913044;13.043478260869565
1045;2012;63486;FÍSICA;160;3;87;3;3;0;0;0;0;157;84;3;5.0;EAD;31.132075471698116;84.93975903614458;3.614457831325301
1046;2012;63486;FÍSICA;79;0;88;3;6;0;0;0;0;76;82;0;5.0;EAD;100.0;100.0;0.0
1047;2012;63486;FÍSICA;58;1;26;1;0;0;0;0;0;57;26;1;5.0;EAD;59.493670886075954;97.6764705882353;2.0
1048;2012;63486;FÍSICA;115;6;56;0;0;0;0;0;0;115;56;6;5.0;EAD;0.0;84.47183098591549;7.5
1049;2012;63486;FÍSICA;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;100.0;0.0
1050;2012;71061;MATEMÁTICA APLICADA;64;12;27;15;20;0;0;0;0;49;7;12;4.0;CCMN;32.72727272727273;;
1051;2012;83486;ENGENHARIA AMBIENTAL;179;27;40;43;40;0;0;0;0;136;0;27;5.0;CT;12.578616352201255;;
1052;2012;83904;ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO;140;17;27;30;25;0;0;0;0;110;2;17;5.0;CT;3.4188034188034178;;
1053;2012;83906;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;120;18;25;26;25;0;0;0;0;94;0;18;5.0;CT;2.0618556701030966;;
1054;2012;83908;ENGENHARIA DE PETRÓLEO;155;20;30;33;30;0;0;0;0;122;0;20;5.0;CT;3.8461538461538436;;
1055;2012;83910;ENGENHARIA DE ALIMENTOS;154;7;42;48;40;0;0;0;0;106;2;7;5.0;CT;15.151515151515149;;
1056;2012;83936;ENGENHARIA DE BIOPROCESSOS;168;12;45;36;39;0;0;0;0;132;6;12;5.0;CT;18.000000000000004;;
1057;2012;85783;CIÊNCIA DA COMPUTAÇÃO;511;61;111;105;99;0;0;0;0;406;12;61;5.0;CCMN;15.966386554621847;;
1058;2012;85786;MÚSICA;165;33;29;29;26;0;0;0;0;136;3;33;4.0;CLA;16.049382716049386;;
1059;2012;85788;PEDAGOGIA;2;1;0;0;0;0;0;0;0;2;0;1;;;0.0;;
1060;2012;85792;PEDAGOGIA;3;2;0;0;0;0;0;0;0;3;0;2;;;40.0;;
1061;2012;85793;PEDAGOGIA;3;2;0;0;0;0;0;0;0;3;0;2;;;57.14285714285714;;
1062;2012;85825;ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO;444;30;92;100;89;0;0;0;0;344;3;30;5.0;CT;8.808290155440412;;
1063;2012;99287;CIÊNCIAS BIOLÓGICAS;189;21;56;50;54;0;0;0;0;139;2;21;5.0;MACAE;22.67441860465116;;
1064;2012;99321;BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO;143;28;41;34;38;0;0;0;0;109;3;28;4.0;CCJE;16.393442622950815;;
1065;2012;99324;MÚSICA - CRAVO;0;0;0;0;0;0;0;0;0;0;0;0;4.0;CLA;;;
1066;2012;107716;HISTÓRIA;411;27;96;83;91;0;0;0;0;328;5;27;4.0;CFCH;14.40217391304348;;
1067;2012;107717;HISTÓRIA;29;14;24;0;0;0;0;0;0;29;24;14;4.0;CFCH;58.33333333333333;;
1068;2012;107720;FILOSOFIA;13;0;13;0;0;0;0;0;0;13;13;0;;;100.0;;
1069;2012;107783;LETRAS;32;7;1;2;1;0;0;0;0;30;0;7;4.0;CLA;11.428571428571432;;
1070;2012;107784;LETRAS - PORTUGUÊS E HEBRAICO;23;0;6;5;3;0;0;0;0;18;3;0;;;0.0;;
1071;2012;107786;CIÊNCIAS SOCIAIS;43;11;29;0;0;0;0;0;0;43;29;11;;;43.99999999999999;;
1072;2012;107788;LETRAS;63;15;1;2;0;0;0;0;0;61;1;15;4.0;CLA;15.068493150684937;;
1073;2012;107789;LETRAS - PORTUGUÊS E ALEMÃO;9;4;6;0;0;0;0;0;0;9;6;4;;;0.0;;
1074;2012;107790;LETRAS;25;5;0;0;0;0;0;0;0;25;0;5;4.0;CLA;7.4074074074074066;;
1075;2012;107791;LETRAS - PORTUGUÊS E ÁRABE;2;1;0;0;0;0;0;0;0;2;0;1;;;0.0;;
1076;2012;107792;LETRAS;20;4;1;4;1;1;0;0;0;16;0;3;4.0;CLA;20.833333333333336;;
1077;2012;107793;LETRAS - PORTUGUÊS E RUSSO;1;0;1;0;0;0;0;0;0;1;1;0;;;100.0;;
1078;2012;107794;LETRAS;332;107;2;5;2;1;0;0;0;327;0;106;4.0;CLA;0.0;;
1079;2012;107795;LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA;70;37;50;1;0;1;0;0;0;69;50;36;;;45.945945945945944;;
1080;2012;107796;LETRAS;107;40;2;2;2;0;0;0;0;105;0;40;4.0;CLA;7.8947368421052655;;
1081;2012;107797;LETRAS - PORTUGUÊS E ESPANHOL;22;13;16;0;0;0;0;0;0;22;16;13;;;40.0;;
1082;2012;107798;LETRAS;83;21;1;3;1;0;0;0;0;80;0;21;4.0;CLA;26.126126126126124;;
1083;2012;107799;LETRAS - PORTUGUÊS E FRANCÊS;19;8;10;1;1;0;0;0;0;18;9;8;;;18.181818181818176;;
1084;2012;107800;LETRAS;25;3;0;0;0;0;0;0;0;25;0;3;4.0;CLA;21.875;;
1085;2012;107801;LETRAS - PORTUGUÊS E GREGO;15;3;5;1;0;0;0;0;0;14;5;3;;;0.0;;
1086;2012;107802;LETRAS;73;22;1;3;0;1;0;0;0;70;1;21;4.0;CLA;6.493506493506496;;
1087;2012;107803;LETRAS - PORTUGUÊS E ITALIANO;41;1;6;5;3;0;0;0;0;36;3;1;;;0.0;;
1088;2012;107804;LETRAS;206;75;3;4;3;0;0;0;0;202;0;75;4.0;CLA;5.1401869158878455;;
1089;2012;107805;LETRAS - PORTUGUÊS E INGLÊS;34;10;28;0;0;0;0;0;0;34;28;10;;;57.14285714285714;;
1090;2012;107806;LETRAS;78;12;4;5;3;0;0;0;0;73;1;12;4.0;CLA;18.681318681318682;;
1091;2012;107807;LETRAS - PORTUGUÊS E LATIM;14;9;3;0;0;0;0;0;0;14;3;9;;;26.66666666666667;;
1092;2012;107808;LETRAS;27;5;4;5;4;1;0;0;0;22;0;4;4.0;CLA;25.806451612903224;;
1093;2012;107809;LETRAS - PORTUGUÊS E JAPONÊS;2;1;3;0;0;0;0;0;0;2;3;1;;;100.0;;
1094;2012;107942;QUÍMICA;2;2;0;0;0;0;0;0;0;2;0;2;;;33.333333333333336;;
1095;2012;110916;PSICOLOGIA;1;1;0;0;0;0;0;0;0;1;0;1;;;0.0;;
1096;2012;112582;CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA;275;27;87;87;85;0;0;0;0;188;2;27;4.0;CCS;16.07142857142857;;
1097;2012;112584;CIÊNCIAS BIOLÓGICAS: BIOFÍSICA;69;5;32;21;30;0;0;0;0;48;2;5;4.0;CCS;48.611111111111114;;
1098;2012;112586;CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA;139;27;51;45;48;0;0;0;0;94;3;27;4.0;CCS;24.786324786324787;;
1099;2012;113332;HISTÓRIA DA ARTE;190;1;69;63;65;0;0;0;0;127;4;1;4.0;CLA;22.92993630573248;;
1100;2012;116836;TERAPIA OCUPACIONAL;181;0;65;65;60;0;0;0;0;116;5;0;4.0;CCS;15.328467153284675;;
1101;2012;116838;SAÚDE COLETIVA;88;12;40;31;40;0;0;0;0;57;0;12;4.0;CCS;31.428571428571427;;
1102;2012;116840;RELAÇÕES INTERNACIONAIS;367;3;128;125;119;0;0;0;0;242;9;3;4.0;CCJE;18.430034129692828;;
1103;2012;116842;COMUNICAÇÃO VISUAL DESIGN;323;21;77;81;70;0;0;0;0;242;7;21;4.0;CLA;7.169811320754715;;
1104;2012;116844;CIÊNCIAS MATEMÁTICAS E DA TERRA;444;0;281;282;280;0;0;0;0;162;1;0;3.0;CCMN;52.47813411078717;;
1105;2012;120922;FARMÁCIA;253;5;76;81;75;0;0;0;0;172;1;5;5.0;MACAE;15.311004784688997;;
1106;2012;120924;QUÍMICA;83;2;25;23;25;0;0;0;0;60;0;2;5.0;MACAE;31.76470588235294;;
1107;2012;121706;CIÊNCIAS BIOLÓGICAS: BIOFÍSICA;116;0;27;32;27;0;0;0;0;84;0;0;4.0;CAXIAS;20.535714285714292;;
1108;2012;121848;ENFERMAGEM E OBSTETRÍCIA;110;0;57;55;57;0;0;0;0;55;0;0;5.0;MACAE;29.333333333333332;;
1109;2012;121850;MEDICINA;171;0;69;59;59;0;0;0;0;112;10;0;6.0;MACAE;19.685039370078737;;
1110;2012;121852;NUTRIÇÃO;112;0;59;56;58;0;0;0;0;56;1;0;5.0;MACAE;28.37837837837838;;
1111;2012;122390;MÙSICA - REGÊNCIA CORAL;7;1;3;2;2;0;0;0;0;5;1;1;5.0;CLA;0.0;;
1112;2012;122392;MÚSICA - REGÊNCIA ORQUESTRAL;9;1;1;0;0;0;0;0;0;9;1;1;5.0;CLA;0.0;;
1113;2012;123365;QUÍMICA;89;0;39;3;1;0;0;0;0;86;38;0;5.0;EAD;0.0;;0.0
1114;2012;123365;QUÍMICA;108;0;89;7;9;0;0;0;0;101;80;0;5.0;EAD;78.65168539325843;;
1115;2012;123365;QUÍMICA;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;100.0;0.0
1116;2012;314326;GEOGRAFIA;196;42;49;37;35;0;0;0;0;159;14;42;4.0;CCMN;12.5;;
1117;2012;314328;MATEMÁTICA;60;9;26;19;21;2;0;0;0;41;5;7;4.0;CCMN;46.875;;
1118;2012;314346;FILOSOFIA;230;58;40;25;29;1;0;0;0;205;11;57;4.0;CFCH;0.0;;
1119;2012;314347;HISTÓRIA;20;10;14;0;0;0;0;0;0;20;14;10;;;66.66666666666667;;
1120;2012;314348;CIÊNCIAS SOCIAIS;419;71;110;102;102;0;0;0;0;317;8;71;4.0;CFCH;28.306264501160094;;
1121;2012;1106731;TEORIA DA DANÇA;26;0;10;11;10;0;0;0;0;15;0;0;4.0;CCS;44.827586206896555;;
1122;2012;1107284;DANÇA;87;0;42;33;35;0;0;0;0;54;7;0;4.0;CCS;28.57142857142857;;
1123;2012;1114220;LETRAS - PORTUGUÊS E HEBRAICO;0;0;0;0;0;0;0;0;0;0;0;0;;;100.0;;
1124;2012;1114221;LETRAS - PORTUGUÊS E ALEMÃO;22;1;3;4;3;0;0;0;0;18;0;1;4.0;CLA;0.0;;
1125;2012;1114222;LETRAS - PORTUGUÊS E ÁRABE;8;0;1;1;1;0;0;0;0;7;0;0;;;46.15384615384615;;
1126;2012;1114223;LETRAS - PORTUGUÊS E RUSSO;6;0;0;0;0;0;0;0;0;6;0;0;;;14.28571428571429;;
1127;2012;1114224;LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA;190;1;10;23;9;0;0;0;0;167;1;1;4.0;CLA;0.0;;
1128;2012;1114225;LETRAS COM PORTUGUÊS E ESPANHOL;85;0;7;15;5;0;0;0;0;70;2;0;4.0;CLA;0.0;;
1129;2012;1114226;LETRAS PORTUGUÊS E FRANCÊS;57;1;13;16;13;0;0;0;0;41;0;1;4.0;CLA;2.2222222222222254;;
1130;2012;1114227;LETRAS - PORTUGUÊS E GREGO;0;0;0;0;0;0;0;0;0;0;0;0;;;100.0;;
1131;2012;1114228;LETRAS - PORTUGUÊS E ITALIANO;0;0;0;0;0;0;0;0;0;0;0;0;;;100.0;;
1132;2012;1114229;LETRAS - PORTUGUÊS E INGLÊS;130;1;32;37;28;0;0;0;0;93;4;1;4.0;CLA;0.0;;
1133;2012;1114230;LETRAS - PORTUGUÊS E LATIM;39;0;12;16;12;0;0;0;0;23;0;0;4.0;CLA;0.0;;
1134;2012;1114231;LETRAS - PORTUGUÊS E JAPONÊS;15;0;4;3;2;0;0;0;0;12;2;0;;;15.384615384615385;;
1135;2012;1114290;NANOTECNOLOGIA;56;0;32;23;30;0;0;0;0;33;2;0;4.0;CCS;52.0;;
1136;2012;1114291;NANOTECNOLOGIA;37;0;20;19;20;0;0;0;0;18;0;0;4.0;CAXIAS;29.166666666666664;;
1137;2012;1114292;CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA;199;0;91;93;91;0;0;0;0;106;0;0;4.0;CAXIAS;27.516778523489936;;
1138;2012;1114293;ENGENHARIA NUCLEAR;62;1;30;32;30;0;0;0;0;30;0;1;5.0;CT;17.948717948717952;;
1139;2012;1114294;CONSERVAÇÃO E RESTAURAÇÃO;61;0;45;33;40;0;0;0;0;28;5;0;4.0;CLA;48.38709677419355;;
1140;2012;1114296;GESTÃO PÚBLICA PARA O DESENVOLVIMENTO ECONÔMICO E SOCIAL;230;0;105;103;99;0;0;0;0;127;6;0;4.0;CCJE;23.78048780487805;;
1141;2012;1114299;DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL;266;0;119;122;119;0;0;0;0;144;0;0;4.0;CCJE;28.640776699029125;;
1142;2012;1114300;MÚSICA - BANDOLIM;4;0;1;1;1;0;0;0;0;3;0;0;4.0;CLA;0.0;;
1143;2012;1114302;MÚSICA - REGÊNCIA DE BANDA;3;0;1;0;0;0;0;0;0;3;1;0;4.0;CLA;0.0;;
1144;2012;1116958;FARMÁCIA;237;0;132;131;130;0;0;0;0;106;2;0;;;23.913043478260864;;
1145;2012;1123754;ENGENHARIA QUÍMICA;134;1;60;65;58;1;0;0;0;69;2;0;;;10.843373493975905;;
1146;2012;1125879;QUÍMICA INDUSTRIAL;72;0;42;43;41;0;0;0;0;29;1;0;;;36.170212765957444;;
1147;2012;1125881;CIÊNCIAS CONTÁBEIS;146;0;52;58;51;0;0;0;0;88;1;0;5.0;CCJE;8.737864077669899;;
1148;2012;1125882;CIÊNCIAS ECONÔMICAS;55;0;46;31;39;0;0;0;0;24;7;0;;;71.875;;
1149;2012;1125885;BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO;124;0;50;55;50;0;0;0;0;69;0;0;4.0;CCJE;21.276595744680847;;
1150;2012;1125886;GASTRONOMIA;60;0;45;46;44;0;0;0;0;14;1;0;4.0;CCS;25.0;;
1151;2012;1125887;QUÍMICA;44;0;25;26;20;0;0;0;0;18;5;0;;;29.629629629629626;;
1152;2012;1125889;QUÍMICA;37;0;25;25;24;0;0;0;0;12;1;0;;;47.82608695652174;;
1153;2012;1127055;LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA;191;1;82;86;79;0;0;0;0;105;3;1;;;17.42424242424242;;
1154;2012;1175204;ARTES VISUAIS - ESCULTURA;31;1;45;10;11;0;0;0;0;21;34;1;;;;;
1155;2012;5000447;SERVIÇO SOCIAL;458;50;98;90;89;0;0;0;0;368;9;50;;;13.875598086124397;;
1156;2012;5000468;ENGENHARIA (CICLO BÁSICO);108;0;100;57;100;0;0;0;0;51;0;0;;;95.32163742690058;;
1157;2012;5000469;ENGENHARIA;171;0;121;109;118;0;0;0;0;62;3;0;;;39.75903614457831;;
1158;2012;5000669;ABI - CIÊNCIAS BIOLÓGICAS;287;0;122;131;118;0;0;0;0;156;4;0;;;43.4931506849315;;
1159;2012;5000776;ABI - LETRAS - PORTUGUÊS - HEBRAICO;12;0;16;10;15;0;0;0;0;2;1;0;;;100.0;;
1160;2012;5000777;ABI - LETRAS PORTUGUÊS - ALEMÃO;45;0;33;28;31;0;0;0;0;17;2;0;;;53.84615384615385;;
1161;2012;5000778;ABI - LETRAS - PORTUGUÊS - ARABE;18;0;15;12;14;0;0;0;0;6;1;0;;;70.0;;
1162;2012;5000779;ABI - LETRAS - PORTUGUÊS - RUSSO;12;0;15;9;14;0;0;0;0;3;1;0;;;100.0;;
1163;2012;5000780;ABI - LITERATURAS DE LÍNGUA PORTUGUESA;156;0;149;135;148;0;0;0;0;21;1;0;;;93.51851851851852;;
1164;2012;5000781;ABI - LETRAS - PORTUGUÊS - ESPANHOL;57;0;61;46;58;0;0;0;0;11;3;0;;;100.0;;
1165;2012;5000782;ABI - LETRAS - PORTUGUÊS - FRANCES;49;0;51;35;49;0;0;0;0;14;2;0;;;100.0;;
1166;2012;5000783;ABI - LETRAS - PORTUGUÊS - GREGO;19;0;16;14;16;0;0;0;0;5;0;0;;;81.25;;
1167;2012;5000784;ABI - LETRAS - PORTUGUÊS - ITALIANO;48;0;30;28;29;0;0;0;0;20;1;0;;;51.35135135135135;;
1168;2012;5000785;ABI - LETRAS - PORTUGUÊS - INGLES;99;0;120;78;116;0;0;0;0;21;4;0;;;100.0;;
1169;2012;5000786;ABI - LETRAS - PORTUGUÊS - LATIM;47;0;52;35;50;0;0;0;0;12;2;0;;;100.0;;
1170;2012;5000787;ABI - LETRAS - PORTUGUÊS - JAPONES;12;0;17;9;15;0;0;0;0;3;2;0;;;100.0;;
1171;2013;14323;FÍSICA;128;12;47;36;23;0;21;24;0;71;0;12;4.0;CCMN;30.76923076923077;;
1172;2013;14324;ASTRONOMIA;66;2;25;11;10;0;14;15;0;41;0;2;4.0;CCMN;21.153846153846157;;
1173;2013;14325;METEOROLOGIA;139;8;41;28;17;0;17;24;0;94;0;8;4.0;CCMN;20.967741935483875;;
1174;2013;14326;GEOGRAFIA;232;24;55;48;22;0;31;33;0;153;0;24;4.0;CCMN;14.077669902912627;;
1175;2013;14327;GEOLOGIA;238;31;75;33;21;0;51;54;0;154;0;31;5.0;CCMN;4.678362573099415;;
1176;2013;14328;MATEMÁTICA;216;19;98;58;48;0;29;50;0;129;0;19;4.0;CCMN;0.0;;
1177;2013;14330;ESTATÍSTICA;54;7;20;15;11;0;8;9;0;31;0;7;4.0;CCMN;29.166666666666664;;
1178;2013;14331;CIÊNCIAS ATUARIAIS;106;11;29;17;10;1;15;19;0;74;0;10;4.0;CCMN;13.48314606741573;;
1179;2013;14332;QUÍMICA;294;20;78;70;42;0;32;36;0;192;0;20;5.0;CCMN;6.086956521739129;;
1180;2013;14333;ARQUITETURA E URBANISMO;1438;148;247;260;114;0;122;133;0;1056;0;148;5.0;CLA;3.2493907392363908;;
1181;2013;14337;COMPOSIÇÃO DE INTERIOR;156;12;30;24;8;0;21;22;0;111;0;12;4.0;CLA;2.3255813953488413;;
1182;2013;14338;COMPOSIÇÃO PAISAGÍSTICA;69;6;21;14;8;0;12;13;0;43;0;6;4.0;CLA;17.24137931034483;;
1183;2013;14339;PINTURA;176;18;42;20;13;0;25;29;0;131;0;18;4.0;CLA;15.723270440251568;;
1184;2013;14340;GRAVURA;80;6;26;11;8;0;16;18;0;53;0;6;4.0;CLA;9.999999999999998;;
1185;2013;14341;ESCULTURA;13;4;0;0;0;0;0;0;0;13;0;4;;;0.0;;
1186;2013;14346;FILOSOFIA;196;16;51;38;20;0;30;31;1;128;0;15;4.0;CFCH;2.684563758389258;;
1187;2013;14347;HISTÓRIA;495;62;109;111;60;0;41;49;0;343;0;62;;;4.455445544554459;;
1188;2013;14348;CIÊNCIAS SOCIAIS;207;22;88;56;36;0;39;52;2;112;0;20;;;5.555555555555558;;
1189;2013;14349;PEDAGOGIA;627;49;168;177;114;0;44;54;0;406;0;49;5.0;CFCH;13.068181818181824;;
1190;2013;14350;ENGENHARIA ELÉTRICA;498;30;110;98;49;0;52;61;0;348;0;30;5.0;CT;10.80459770114942;;
1191;2013;14351;ENGENHARIA CIVIL;888;59;170;127;61;0;105;109;0;656;0;59;5.0;CT;0.2777777777777768;;
1192;2013;14352;ENGENHARIA DE PRODUÇÃO;459;49;105;65;29;0;76;76;1;318;0;48;5.0;CT;0.0;;
1193;2013;14353;ENGENHARIA METALÚRGICA;179;16;44;26;17;0;20;27;0;133;0;16;5.0;CT;14.556962025316455;;
1194;2013;14354;ENGENHARIA NAVAL E OCEÂNICA;468;35;88;69;33;0;52;55;0;347;0;35;5.0;CT;0.0;;
1195;2013;14355;ENGENHARIA MECÂNICA;760;51;159;107;52;0;100;107;0;553;0;51;5.0;CT;1.6366612111292977;;
1196;2013;14356;PSICOLOGIA;873;192;226;164;86;0;131;140;23;578;0;169;4.0;CFCH;0.0;;
1197;2013;14357;COMUNICAÇÃO SOCIAL;1210;206;252;244;114;1;128;138;0;838;0;205;;;0.0;;
1198;2013;14358;SERVIÇO SOCIAL;904;97;209;200;123;1;69;86;0;635;0;96;5.0;CFCH;0.0;;
1199;2013;14359;MEDICINA;1256;197;211;167;65;0;138;146;0;951;0;197;6.0;CCS;1.1352885525070966;;
1200;2013;14360;NUTRIÇÃO;388;70;97;96;49;0;45;48;0;247;0;70;4.0;CCS;9.062499999999996;;
1201;2013;14361;ODONTOLOGIA;356;73;90;65;29;0;54;61;0;237;0;73;4.0;CCS;6.666666666666665;;
1202;2013;14363;DIREITO;2690;422;560;493;227;0;311;333;1;1886;0;421;5.0;CCJE;4.312668463611857;;
1203;2013;14364;CIÊNCIAS CONTÁBEIS;791;60;200;158;84;1;97;116;0;536;0;59;5.0;CCJE;12.444444444444446;;
1204;2013;14365;ADMINISTRAÇÃO;769;88;195;137;80;0;109;115;0;523;0;88;5.0;CCJE;6.666666666666665;;
1205;2013;14366;CIÊNCIAS ECONÔMICAS;900;114;229;172;84;0;128;145;0;600;0;114;4.0;CCJE;4.142857142857148;;
1206;2013;14367;ENGENHARIA QUÍMICA;947;132;185;183;90;0;88;95;0;676;0;132;5.0;CT;0.0;;
1207;2013;14368;ENGENHARIA DE MATERIAIS;171;7;43;26;18;0;22;25;1;123;0;6;5.0;CT;3.0303030303030276;;
1208;2013;14369;FARMÁCIA;1131;71;338;302;184;0;139;154;1;690;0;70;5.0;CCS;0.0;;
1209;2013;14372;DANÇA;175;12;29;42;16;0;13;13;0;120;0;12;5.0;CCS;16.57142857142857;;
1210;2013;14373;FISIOTERAPIA;361;67;102;96;54;0;43;48;0;222;0;67;4.0;CCS;9.756097560975608;;
1211;2013;14376;FONOAUDIOLOGIA;357;54;95;89;49;0;44;46;0;224;0;54;4.0;CCS;7.092198581560282;;
1212;2013;14379;QUÍMICA INDUSTRIAL;303;12;87;97;57;0;24;30;0;182;0;12;5.0;CT;0.0;;
1213;2013;23965;ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA;97;18;17;15;8;0;8;9;0;74;0;18;4.0;CLA;9.090909090909093;;
1214;2013;23967;MÚSICA;3;0;0;0;0;0;0;0;0;3;0;0;;;75.0;;
