NU_ANO_CENSO,QT_MAT,QT_ING,QT_CONC,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,CENTRO,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,EVASAO,RETENCAO,SUCESSO
2018,7397.0,1657.0,1061.0,4.469470078464938,21.318577370100382,24.65116847317735,4.345062834907491,26.280811968012227,29.922110127533244,0.5086517586845842,,8.051533764729127,CCJE,2.212397417145404,12.951544228772807,8.139461685329392,4.081314486596687,16.636433224843696,19.295635697192083,1.949153746081578,11.939812912345403,7.08418807530738,4.944842873675746,19.60092061385887,43.329176668247634,2.446437113734105,3.3064366303408943,34.11841100891208,0.46451249674903944,2.3325150252275755,4.543834678487494,2.708951989140076,4.369050377343861,14.796247794741705,5.675251439515959,21.239792270934228,30.696154306223832,3.333524356801975,14.7037866601922,31.928658059215884,9.008775796317934,29.98870981462087,62.62481236543972
2019,7355.0,1583.0,908.0,4.408601354945481,27.30444601909518,24.653757809883277,4.2075614213689425,20.332184895538393,28.59645271499624,0.4228990852703482,,4.125066626475756,CCJE,2.260464532574799,16.386923272784873,10.576820678977068,3.942563155552932,26.513063316354383,22.031475487183798,1.8305822727718268,16.01402013021119,9.01617504041937,4.978839344572311,15.57433749784922,35.34380166417147,1.9632447866320835,6.884002621517676,31.29845979899989,0.5856700013865201,2.2374135963543957,5.663664495837199,2.4171971292128345,11.444054654994806,13.764905448393522,5.765437642142631,25.931544723503198,24.774505665671526,3.155964857982612,15.915454072688414,32.600771485683744,8.827583750924834,36.38873134545112,57.37527715135527
2020,7356.0,1568.0,924.0,5.406695960014817,24.42444688042121,25.99438206812913,4.634576104489291,18.42703179621121,31.12777587706579,0.32509839659885553,,2.053636223606905,CCJE,3.174392272024546,14.160958915080464,12.225272584681793,5.269446109787112,24.87352054327614,22.719922359654433,2.6172101813853454,14.693477862449452,9.584714232395205,4.92354649547611,15.25732133147505,36.455871809147396,1.143698394209408,10.744846366860477,32.105929901870766,0.261755074697926,3.2112810599957715,4.7177098458256035,3.235756922856148,8.26002675876103,15.999960800059013,6.078940058756073,22.64178724780054,30.24771901246864,4.114052546507149,17.267742193239073,28.928075156333186,10.192992605263223,35.428491487383816,59.17579416880183
2021,7527.0,1568.0,856.0,3.9787304368107543,25.027309484346183,26.351680564382903,3.1803560663466897,17.398755181425848,31.33648652284447,0.15166566894981448,,0.7185749350258156,CCJE,2.2316199956804863,15.799108063791648,11.814292405611052,3.778700461065396,24.038351751849035,24.703404212221223,1.736979865656484,14.033536746181626,10.961392892770059,3.4859647259795525,17.989906560418607,33.70333781003197,1.8337773984484191,10.987522186081003,32.211966290286576,0.4421561209138976,5.561431872108803,4.804000944457646,2.600184900561543,13.666002475229988,15.193777435368911,4.636472103426592,28.568698088544952,27.404632956815913,2.6281930836183562,13.277587955427995,31.00210906543727,7.264665187044949,39.16283098286154,58.406742022253184
2022,7687.0,1584.0,1007.0,4.53440270244765,20.421885513179777,29.43943839388683,3.8536703631623856,16.68664549575592,32.62692294178377,0.05763130287130649,,0.6610606643535141,CCJE,2.1295929975084333,13.50648855046894,14.403872982005884,3.9598969784847347,19.183586306754645,27.824483321148925,2.3319221660401253,10.82905546429119,13.206780689885012,4.470072341750144,17.114618948483233,34.902938678875195,2.895829487558939,8.119126798877687,30.593452194944348,0.8159457672896069,3.313210316845091,6.687608860323117,2.5281429039356924,12.741057715859236,16.48311050294596,3.9779070156020655,22.15837243943884,31.713981304319056,4.452062304632812,13.754311342743216,31.013440695705054,8.429969320234878,31.488822101538755,62.72742200002411
2023,7837.0,1579.0,892.0,3.4373576791718596,24.161790892779987,25.82131999104361,2.769215778809777,21.285180331804245,29.50175899903824,0.12025011804661842,,0.704079943067588,CCJE,1.7589430740494234,15.142876847549969,12.738163393145417,3.21278739034849,23.02671897424451,24.37042105279265,1.4895469945915438,12.083995783815412,12.601457631354233,3.0701268266062898,21.563735131628693,31.65673788035679,0.6475193592610811,10.182655337401512,31.949032687794805,0.5908785686708168,4.803268020852231,6.172115903504859,1.7991688067058529,13.287886802628838,12.916683424464681,3.7182274835238305,22.26593075585209,27.598742161987374,2.6272445344677835,21.96020997219068,28.428416771162063,6.267274766695572,38.88020119434824,56.02715893314944
2010,1678.0,484.0,178.0,,,,,,,,,,CFCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1811.0,512.0,244.0,0.9326049638239177,,,,,,12.434320997460684,,,CFCH,,,,0.9326049638239177,,,0.9326049638239177,,,12.434320997460684,,,2.880706812773975,,,0.21468420952417216,,,0.5934810623925936,,,2.7187317953888996,,,10.648194165895701,,,13.3669259612846,,
2012,1799.0,449.0,232.0,4.101285978417761,,,,,,9.388418361960507,,,CFCH,,,,2.0982451182766972,,,4.544193597790942,,,11.39145922210157,,,2.4152981012514956,,,1.1055678951657388,,,2.416087172994295,,,3.690334579847006,,,9.799369760531263,,,13.489704340378267,,
2013,2479.0,621.0,344.0,12.177980013768327,,,2.680280791860292,,,,,,CFCH,0.9529257177979026,,,1.4790115347295665,,,0.45369655668621284,,,2.870991327148044,,,0.4790237999193223,,,0.22573059646980587,,,0.622730939895119,,,0.8590913674868899,,,2.777077450584913,,,3.6361688180718033,,
2014,2489.0,597.0,447.0,4.646266463592341,,0.5048629062213362,0.3089719332537212,,16.660475905304093,13.403600089794836,13.306115977121713,23.045298685284436,CFCH,1.7091305386716513,,,3.165686032111421,,0.3365752708142241,1.1499152263361412,,,7.7858924568522125,,38.86433641355296,2.9585609277614013,,24.04516981637444,0.35283282701028973,0.1936772593176628,1.3463010832568965,1.497385372447661,1.1256066600344168,3.7023279789564656,2.238187315499281,,9.443816945503613,8.80658549714718,0.6111099363515258,30.766820551306246,10.846800284246136,,38.86433641355296
2015,2417.0,600.0,429.0,7.361281301656164,4.885763127702802,4.915194694020509,3.076525096960971,,26.302683486865863,1.2134266910694698,27.079623099236727,63.54923569457873,CFCH,2.7446745218370596,,,4.933102677307583,5.519902304129538,3.6420744313790903,2.6701081116855274,7.360177823791599,,5.7482043150494775,15.295629904867102,82.44430235328042,0.2566971289549151,3.9849960848945307,48.22281309658128,0.1884333783628542,2.2073378428581703,13.61942524519624,1.1737384239856634,3.0277085568254782,19.711608058229974,2.6750649393973243,2.415812934922987,19.98029887947532,8.006242052959738,14.037433843175865,79.48181958306323,10.681306992357062,15.45429470543248,82.59650706485625
2016,2297.0,523.0,381.0,6.93020747634758,27.146690087399225,13.410414385675805,3.2951005838292198,,27.549706216359066,1.9395073518053003,24.556927301959085,35.9600306800318,CFCH,2.347427083980361,,1.0335498518336246,4.978053364994863,11.265810996536413,10.441077148910356,2.835980355024579,10.108276610464978,1.2306405750832317,6.796883052440793,16.552146536905518,66.47907413315633,2.6529654685805064,3.851998897779005,40.70732340376503,0.9455926561989,1.7012425626471066,7.558230467502942,1.8166408562998786,4.2767265368175655,13.66360205892057,3.461278248284577,9.424802400325257,13.185472895474815,8.431564440166124,16.450496551417977,63.73467838659186,10.920445555446328,20.742775561972127,72.58415537057533
2017,2371.0,567.0,302.0,3.475397588319401,54.03556169561355,18.144310545618065,2.579617359385762,9.700773756787656,22.632906928760942,0.9364242449001137,,26.491677397583086,CFCH,1.8370518008167471,3.1035437293787203,3.5705404415297823,3.0705311331113565,16.36412260820001,10.67947146984438,1.0831033995108277,3.135598171035262,3.088901179410275,2.7213052028065547,21.31197838109321,56.589423402117724,0.8023575309499591,7.119621799428012,30.213991237960492,0.04418469201261272,0.9884111836410554,7.968762171314053,1.9267597380580237,4.121176673622733,17.71843878474359,1.2082047074418127,7.0857703979143345,12.349253038249966,4.63946309011013,26.287455001734664,54.919641833712134,5.512679027747749,30.382298602499077,67.26889487196209
2018,2408.0,588.0,289.0,6.264721973568936,36.77553173984913,21.6299600363865,5.198390941408214,28.94083368104794,18.714353721162812,0.8349274787420451,,5.870810173592822,CFCH,2.436195862998641,14.698711976854085,5.1146169940102455,4.4896812435690086,18.090340574869707,16.423321733092184,2.148846027865336,12.851011905909756,5.90748976791117,7.371149283773818,35.721238421509355,29.791802198049947,3.3334319563179666,7.714736943810033,21.108783302275324,0.6972113932428989,5.778923788307289,4.4949821384731345,3.2100612205836385,7.849341874351055,14.346748837326555,2.808705804607872,12.667422086108182,7.982288566552321,9.052124722734955,39.70007667837214,38.23283536458981,11.860830527342825,47.835493337262655,46.21512393114213
2019,2456.0,571.0,296.0,6.662298983001276,29.538495977304926,24.0280513972337,4.305423579807904,27.861104506949527,19.37363466345894,0.22028072627133446,,5.153364644360419,CFCH,2.9800419788744916,17.771553640559876,7.299341279955403,5.593008939293205,27.281408847290333,17.225891535341727,2.395522110952164,15.56411843155685,7.878048754453972,5.372662589622301,24.745889647682645,31.329159169711332,2.252196791063788,10.077080913707116,22.964144600895352,1.311428826780862,3.2815035163349022,7.208207299712817,3.116448218550457,11.864545552774608,13.88059727636813,2.6317877808899985,12.223227600837266,7.180070963264024,8.161280717293316,37.7417072540663,41.37497974178904,10.67799981102852,47.44782518776648,48.55505070505306
2020,2453.0,573.0,300.0,7.372044083938224,32.9385795975752,26.128723161802913,5.445810088559691,17.86226137981175,24.269401893663034,0.14784690730202196,0.4059685264932565,4.642281561336933,CFCH,3.474149985692736,17.40369274498661,10.56584726913502,6.397234453410527,29.56660738907269,20.297808175285045,3.175985430822192,17.99583653995663,8.375854505597342,6.433667979803803,15.2805740391557,34.74259844151784,1.9254556716940694,8.42186083096361,26.27127029951324,0.4069020183998616,4.119716071088926,8.646030150639234,4.390039278789788,9.31961727654331,16.49757436993203,3.7835543025989407,12.396491796032322,10.17152838700792,9.04734813061539,29.722865007019152,44.868878229794966,12.83090243321433,37.80320951720178,55.04040661680289
2021,2499.0,530.0,242.0,4.762068249726652,32.63601948117231,21.499914416762365,3.567833808979362,25.59032702911185,20.75691426865551,0.08916479504714798,,2.0883679314422396,CFCH,2.269710888837707,16.91215382513389,9.69710834606398,4.356642736314018,29.75706941741749,18.012453173504355,2.7607390120027966,16.54666940536259,7.840409275290938,3.9707510845896405,26.316458408385976,26.33274344335576,3.002259614212807,18.407454122437237,22.969824263001453,1.5324947862448846,7.4257259978017975,6.470487004458029,1.6108498258438562,13.483046551458775,12.046077569975592,1.1494853617037875,14.188490764226513,7.1425173028383675,7.17790845919987,40.481573866864146,37.20267931402175,8.327393820903657,51.34947583250159,44.345196616860115
2022,2582.0,548.0,312.0,5.789881884631565,26.141641366071074,27.184439636869502,4.363646631758474,21.581134436692572,25.306473993033116,,,1.2950249083344425,CFCH,2.373572113732066,15.662767228720515,12.307801689137358,4.4952674614064945,25.044141768406778,22.968919865494815,1.952372474852677,12.358850166024283,12.29060632286982,5.307941720917546,21.01394055060818,30.817018672742243,2.77454338336556,8.32467562292168,29.942077453275378,1.0184004612807256,6.325509519627574,8.45303713824914,3.2458152262984927,14.170489434941274,14.044569320223514,1.913153514705728,6.514852819248651,9.750957639348844,7.890055667618312,37.83264563530646,44.034980898888215,9.80320918232404,40.933404347561854,53.78593853823706
2023,2689.0,558.0,313.0,2.0910668695680927,21.760834508219755,31.945882542724945,3.911492121157865,24.126283217978283,21.68715717247776,0.13018666509707813,0.3507920216461416,0.6686728099478962,CFCH,1.5845779426210762,13.991008089721415,14.840235748265721,2.279784646729901,19.984526735710396,27.367407705828203,1.362277299786592,10.750693965699872,13.99310192797765,3.808247763229001,25.431705371566775,26.9343048193224,1.3481685526418605,11.625846809922562,27.1229430005131,0.5707737713858142,5.064261325160062,10.566286806049707,2.056904152897472,11.860791104600265,14.065609515281045,0.9108935609655915,13.433513982386003,7.9891629236705555,5.177138848993311,29.46356757433131,46.31254960148005,6.088032409958902,38.055393256788015,54.3017125251506
2010,6695.0,1671.0,941.0,,,,,,,,,,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,6861.0,1708.0,1007.0,0.6760392993637927,,,,,,10.361815685695358,,,CCS,,,,0.6760392993637927,,,0.6760392993637927,,,10.361815685695358,,,2.362197367177313,,,0.14972466238592322,,,0.5816985811626862,,,4.155113656101279,,,6.882741328957872,,,11.037854985059152,,
2012,6966.0,1705.0,949.0,2.9792791325335846,,,,,,7.3514529178184596,,,CCS,,,,1.4999746632703004,,,4.593466142163164,,,8.830757387081743,,,2.1541407291187307,,,0.5674154611700623,,,1.1635659531216673,,,4.043488381016734,,,6.287243669335311,,,10.330732050352045,,
2013,7975.0,2092.0,1029.0,14.158130528112379,,,2.426806305908582,,,0.23510971786833856,,,CCS,0.7341428186738285,,,1.7609436386999167,,,0.454034994452939,,,6.554978240395251,,,1.6610939923122328,,,0.17686970394120533,,,0.8491657606857289,,,3.224289282540212,,,5.091632596554956,,,8.31592187909517,,
2014,8014.0,2111.0,1112.0,6.110284051518992,,2.599952416498589,0.24158191412029242,,3.8383919974231873,14.297631959611186,19.501047374830794,32.58632873038582,CCS,2.1390115727418495,,,4.299797205314372,,1.871599696901848,1.5069076861709216,,0.03571336368252111,10.483673346366787,15.785319443200937,35.67419596575726,3.8644136166225898,2.5455888958469193,20.2095880557089,0.9630854688097849,1.1865965894027695,2.230750432381848,1.8712845068220572,2.5654533269472424,7.9917510933511995,6.028155026790182,4.9677160197641035,11.297628608759041,8.755315524890976,11.998637772379428,30.684799498845546,14.783470551681159,13.769699474220756,37.33452745099503
2015,8082.0,2036.0,1072.0,5.8987270582592295,4.32067750360928,12.634036462045286,4.60276071986375,,12.66531634735443,1.8941515244758897,35.04801092214131,38.701574234105,CCS,2.4275441782251423,,0.39826671830517313,4.653475951508943,5.669914624235195,10.941096115508266,2.186052723870901,9.604668187468482,0.35483953815650604,7.727433380903386,24.678616163368314,46.6876458252991,0.6065905904759498,6.545112169012214,28.807731911728307,0.5410722953043694,2.6212238659587754,8.854078925374097,1.190077036921542,2.96100206073478,15.522125813848424,5.194025684292001,16.50918447693485,16.419929081602742,7.186883648120328,16.202788949099727,41.20881285920462,12.343605133289163,27.3861662076153,51.197268708109185
2016,8072.0,1959.0,1156.0,6.56253245734256,34.93380745084211,20.556056211689086,4.793174919919791,,21.67706586681645,1.5144152726505533,11.770212955729235,38.87637268362708,CCS,2.8808962137816447,,2.7315554082064346,5.027175770056723,11.894989434311837,15.720976487612807,2.5026445036749996,5.00553149374365,2.8564053429650857,7.6541331052268236,18.25501904163488,58.97127347769126,2.409179629641419,6.134850150256314,39.742199273652034,0.6763962119481771,3.1115760377946557,9.51150302987379,1.8483897944469139,3.952868227001416,19.718043875882202,5.769635960265537,11.445894374160801,23.84047916774285,6.8239457134209,18.37066698802698,50.851770797561215,12.558490793047595,25.069811059723147,68.27500516847553
2017,8769.0,2103.0,1189.0,2.9891080556952088,34.06698456753307,21.951801871438935,2.046864531719948,19.69834341753964,21.81313061919512,0.11222320492292828,3.9892804539392106,24.3593936323093,CCS,1.587129887891965,7.259666352798812,4.689169246182959,2.668753580272656,12.307363268050885,15.645315244281974,1.4904583068484967,9.13466429517465,3.7842765347081837,1.7042455487605974,18.89205370431347,52.47901087866138,0.35483302679193546,4.124701893536984,35.97022150483224,0.22316139249743316,1.4137307463840314,5.561842282083843,0.9847330144299433,2.500428069655341,16.870407496196734,1.584744769347841,12.50889730768771,21.309040037338253,2.8531667889430867,17.160737865232083,46.8152860856051,4.232128548847706,24.260684270188467,68.12432612294334
2018,8852.0,2148.0,1172.0,5.81606448544245,37.07763254101179,23.02431527313614,5.075602295579695,22.259517202652095,26.971901536571,0.7684629223884337,0.23331441152429727,7.9216447722790155,CCS,3.118008303620949,15.850552272841275,6.790234471083801,5.042845108671694,23.4305029663811,17.337492554302727,2.257567778152787,13.092143924575389,6.597573350857397,6.391149119543059,18.96189869608267,40.580369027683425,2.72957325423053,7.0779467580542725,30.84080845596646,0.992052412256278,2.3514229353282468,5.107069314177865,3.65579313398203,10.076769742444913,14.18151567345328,4.469221605981389,18.643056489262626,17.372727672338144,6.964772622233364,22.58901106442131,40.545133909648015,11.433994228214754,34.26167003738018,57.84319894014434
2019,8964.0,2065.0,1250.0,5.577779239159948,24.33421792458048,30.451562885245316,4.361214760480106,18.25369871783412,29.078355623027203,0.32364846552789417,0.182713573127586,3.7972339466857385,CCS,2.896703184441244,14.961534641149779,12.577497958222711,4.657548342100787,22.09376074432444,25.51316871741739,2.374149466925387,13.108278675066936,11.804898526134846,5.517568665628174,15.75282140943906,37.813983737540866,1.3327091756648746,5.389208325285321,32.479644571295445,0.7514458519634419,2.8998827783616643,5.496242243988215,3.2610832204467033,8.914613118508523,19.62308458124867,4.692940592537471,16.96435445715762,21.30419625022174,5.482176415191489,18.480633729223726,42.022956204736516,10.121884755046734,29.42519822861995,63.32715245495825
2020,8968.0,1966.0,1172.0,5.455393811065219,24.10311835099891,30.34755019087462,3.7058145987942432,18.007782621363727,27.79089500750919,0.22557509043691823,0.14156863411281387,2.3810330396121375,CCS,3.05468419256247,14.228535852505184,13.698865800186896,5.056030263835924,22.59765017830375,25.989955185495894,2.5758827331114453,12.402102063081836,13.03237726410019,4.435908605019514,17.04486320077892,34.52952305250005,0.8134735077767715,10.01100542802011,30.17902959567868,0.27829419612027745,4.742678110374703,5.129701897662737,3.3867957502099517,10.216944004682759,20.164521646163088,4.217943976570213,17.454845199307325,20.593638452100738,5.130444901000759,21.335584722742805,39.925839785895214,9.348388877570972,34.51700206020242,60.51947823799595
2021,9157.0,2003.0,922.0,4.955346533058067,31.906019998080005,22.6154804538094,3.083203924506702,24.2686823432843,22.651863745863476,0.18451980611791793,0.3037563281278864,0.8115020171421535,CCS,2.4644185903799554,18.478169393970912,10.301036091636327,4.369355186772438,28.27696636028724,19.63912009934206,2.0808159193380673,15.9519877384374,9.222799257185445,3.828345365458769,27.667072643648005,26.43972611747297,1.3119681631818045,13.749018425030954,23.44348420579792,0.9513049207458972,6.045273599696322,5.48289454211934,2.570316578104622,18.236731499574798,13.45725348414425,3.6023480516623176,22.352373780634128,15.527942869441306,4.610410994071128,32.90038537582215,30.550903347373723,8.197700552231206,51.55380161593585,45.325575369438674
2022,9668.0,2079.0,1159.0,3.9449375600086536,22.705670745584516,30.90546452225528,4.365557995351496,22.204326110151953,25.056912601989975,0.02390756497911784,0.14217813250682293,0.7641884097402684,CCS,1.9484906801410589,13.606165854940405,15.036361837045755,3.3589128991197708,20.53637792084567,27.07569041410891,1.4987047306045822,10.76320659754124,14.632325561608983,4.851714902559369,23.52108257918354,29.65087511987661,2.4503305788084515,9.01869688436831,28.1464336395546,0.8861072368077461,4.370343827667255,7.069510846735805,2.5927987431837565,14.795074457068814,17.388215523471445,2.445798184683235,19.190281791557222,17.322913208651478,5.6207714137700115,24.134547952577858,39.403652325334036,8.01508244725571,37.901524676923266,56.1859784488504
2023,9879.0,2048.0,1249.0,3.9521126911180255,21.434790342670745,31.804773135856752,3.6649071303870002,18.284588094944922,29.27647076367494,0.11803205802890653,0.21768579939808066,0.6590976802305465,CCS,2.119302490160591,12.730867013534361,16.17331880658783,3.6132773842294736,19.06745993106967,29.05415495227188,1.7154087179210076,11.197764577467636,14.392105299743436,4.094343399480234,20.4740366120086,32.686186627490365,1.4386466944852063,8.33917274464673,30.21742620303368,0.7378088912196489,3.9455989814113126,8.988178872834528,2.285336258552112,14.290179899279282,18.234169781013975,3.6879005813544166,19.583921695538635,18.8209469310455,3.9415254105539628,19.398735925615448,42.663696534872564,7.5870743503542615,33.56209868702108,60.5664349283275
2010,6058.0,1628.0,628.0,,,,,,,,,,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5899.0,1892.0,678.0,0.9494417057624589,,,,,,25.094885628024596,,,CLA,,,,0.9309645375497747,,,0.9309645375497747,,,25.11336279623728,,,8.824825554668495,,,1.0861622988027362,,,3.2224589974337836,,,8.6607642353676,,,17.443271900287943,,,26.044327333787052,,
2012,5876.0,1510.0,752.0,3.622767057930761,,,,,,12.53398538437037,,,CLA,,,,1.623825994470433,,,3.8508383747942236,,,14.532926447830697,,,5.602342784800945,,,1.296766881698987,,,2.233704206613849,,,5.436051157059934,,,10.74258205933436,,,16.15675244230113,,
2013,6227.0,1693.0,687.0,14.486287519389784,,,2.1754614605476057,,,0.9334241677910592,,,CLA,0.17889791384904655,,,2.077793829500603,,,0.22723239372423953,,,9.558726697401651,,,3.5665862751981403,,,0.35191638353276117,,,1.5568375602651912,,,4.087455160454346,,,7.579176174220511,,,11.636520526902254,,
2014,6154.0,1471.0,763.0,5.722857690745039,,0.15745723781147894,0.695195187665766,,0.8363087404856787,12.022904335112242,17.595791773865436,18.14167477988929,CLA,1.3627074889953408,,,3.4009942810608447,,0.061342216444588885,1.230138564807755,,,11.883473234225658,16.426018479686146,19.07409854174186,4.060175252499812,6.1586942946480105,11.618738231289845,1.0489989619800248,1.0533456399017447,1.1399216951729847,2.1931523304100304,2.831540358858168,3.269617846047457,5.583814435983262,6.467915140793025,8.092413928097882,9.712103214990776,12.911191807914959,11.394424295151943,15.246551796512804,16.19073671258421,19.13544075818645
2015,6028.0,1428.0,685.0,6.040779355475572,5.120834203978511,1.0427345431385135,6.286975480767149,,1.4084054444724259,2.728362142726188,25.392767880204627,29.124506694013483,CLA,2.1086797566450306,,,4.322984190835564,5.474908622109624,0.7526091728480313,1.9760818704438778,6.1035957032615675,,10.22570350297908,23.37611107018881,30.515323182169833,2.921475705028172,6.257978941906272,17.57495120738004,0.30582838480657104,1.6395458222145092,1.3527488624116335,1.8024846756171098,2.4805421237569267,5.627927401580805,5.109865170296934,10.240657400500298,10.157336102830875,9.516239024291876,21.341701412367662,21.418310578793548,14.532098443648751,27.180505493204894,30.913377792648788
2016,5839.0,1393.0,688.0,8.23778705543754,33.65658942765821,3.437232377923821,6.558838308801283,,3.5833846027243292,2.4350398457770233,3.3525609303384782,31.40087395631351,CLA,3.059318480736595,,0.0660582780808847,6.283490960433645,11.69842289106908,2.266520431054526,2.8542388523719233,5.050499430968117,0.29346579860071187,10.42366966809408,12.145804425142503,35.89236846217819,3.850645956769905,5.735678511327483,21.26087119816776,0.8522882063285084,2.140612803060376,1.9603006748985694,2.6788158605945074,3.479017431950853,4.91451863213207,6.329917835879737,9.982931899224939,13.185237919076524,10.412600150569418,15.209390134264991,25.279068568493123,16.707160628527724,21.587390865013536,37.95051988027387
2017,6552.0,1415.0,701.0,1.161977718426362,30.573187934653532,6.175342227629652,2.311220274624147,21.610708285960747,5.622671048203799,0.14026036809752546,0.25335775335775335,23.905884094732823,CLA,0.7732987608478281,4.984219056418565,0.26851002748762187,1.081445007971874,11.60054583134918,4.051010342802205,0.4434759813287626,4.58668287140452,0.4873115405803056,2.187704114775256,14.775942676721424,31.65288702776407,0.26397213897213895,5.750770268648366,21.35972509505926,0.375364310933141,1.6584446971531193,1.7783753799474045,0.5268918199982002,6.056222427951007,4.978075446661908,0.9563536514167331,12.17641462329952,10.387351107387756,1.8579205007643214,13.398098295354483,25.219883666515923,2.4059327724297392,22.28867057059791,35.51057217724108
2018,6358.0,1513.0,692.0,7.931677298791034,19.122850694320405,11.6202809678836,7.81301744079544,19.11215907258003,16.458398486884633,1.1108632785352193,,12.096764630869616,CLA,3.4963285904680936,9.982907397535485,2.5782121727424574,6.3200891881906855,13.998624132178968,8.315510369894143,3.2274447956294985,9.160129600507938,2.7470666489557134,10.326900439494247,11.568926231795688,31.84420549932345,5.236011560543737,4.491370624214524,23.543398682968345,1.3824549297010718,3.3428248263333935,1.8830177570766802,4.75583714336105,6.028216389048023,7.320320664146806,5.643404399376944,10.746259041104254,13.870648753814802,11.079805620003292,12.786356723591124,25.80935651458493,16.627067220219274,19.96027518933555,39.46256267638966
2019,6451.0,1696.0,670.0,8.553371870684993,17.104373460847707,15.146574615474767,7.124933259916398,20.20370898988413,13.253240945878701,0.595714449757921,,5.9223118746536345,CLA,3.948084008489139,11.095424312009463,3.817889783882366,6.696510543110747,17.000428424116947,9.985464377957694,3.37822605204915,10.734791624789644,3.309422058100445,9.299809548772194,12.375921804922639,24.197149804290305,4.067490628508674,7.426091039808867,20.080313187817882,1.5229023325937667,1.8476891464577985,2.7910980308159803,4.984996921606292,7.291018923861058,7.440997098855962,5.403272421188679,9.459889447839686,12.996899950423387,10.56884664918142,19.75822139237057,21.32522748558372,15.957503396166762,23.17203346794715,33.903587674729785
2020,6280.0,1478.0,725.0,9.924453459957428,13.223393640514056,20.74333372326374,6.287014698404318,12.30058728885485,17.065565087289276,0.6230840599737352,0.03699483856797717,3.488258087182996,CLA,5.849854598112943,8.276373562676786,7.482222351247642,8.556246349537437,12.248437189165825,16.6901208925097,4.572159571619858,7.594424104341402,7.435720353179182,8.079650216336029,9.458508020099496,24.60703600522631,2.5641382612914483,4.378541666603387,22.162508191719223,1.4065692659690052,1.556953766196563,4.482922838368538,6.423120461194113,6.097338861136053,10.998275378457251,7.615965010171114,9.036185296018662,12.743106124852767,8.99749380237288,12.834131750735189,28.55405077288324,16.580164081797033,19.62277166503681,41.26530976397805
2021,6366.0,1410.0,480.0,6.694384196731134,21.08953946352274,12.668873479334032,4.429914414597679,18.53737955337115,12.411490458988256,0.26568659602381506,0.041889203057911814,1.6522772334548803,CLA,3.349873754838779,13.564271278700412,4.944428302677093,5.633048981615391,20.538323645959586,10.629677557744316,3.0558631682499935,11.327304611474018,4.672199244317793,5.649270206496731,17.12327907988553,16.220776997633234,3.1667290601895153,7.58431104122292,15.717554292566042,1.4767230555288438,4.242692442997746,2.3389202575844474,3.2342832342002983,13.11168546677163,6.703319912999918,3.1566487020401706,14.104999622397505,8.596281406764659,8.115363755280034,22.813393760731426,18.254173148612885,11.155533981623602,33.45564583637862,26.732641171777168
2022,6441.0,1428.0,582.0,8.232819561966002,19.557727265902923,14.585132300243846,6.428180777092529,16.25012976990741,14.384942310381605,0.0908720552415813,,0.8767559987321726,CLA,3.774603389629339,11.722146169695103,6.217750195066734,6.735204710142213,16.287081526566745,13.292249987789935,3.819239669398688,10.135374853852577,5.970325148775478,7.767563456542326,18.252708577361,16.414850765955208,5.558385109020333,10.097558571929941,16.965447593982788,1.5664277457592668,4.100667213567743,2.7065749463927427,4.323551750001859,10.954864207342345,7.172846736533817,4.1818292809557445,11.436377112940189,9.72193156312382,10.278414262393737,22.457407630538054,19.736760558421356,14.4268039197841,31.097096416214484,29.07055363373272
