CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,INGRESSANTES,INGRESSANTES_FEM,INGRESSANTES_MASC,INGRESSANTES_DIURNO,INGRESSANTES_NOTURNO,INGRESSANTES_VG_NOVA,INGRESSANTES_VESTIBULAR,INGRESSANTES_ENEM,INGRESSANTES_AVALIACAO_SERIADA,INGRESSANTES_SELECAO_SIMPLIFICA,INGRESSANTES_EGR,INGRESSANTES_OUTRO_TIPO_SELECAO,INGRESSANTES_PROC_SELETIVO,INGRESSANTES_VG_REMANESC,INGRESSANTES_VG_PROG_ESPECIAL,INGRESSANTES_OUTRA_FORMA,INGRESSANTES_0_17,INGRESSANTES_18_24,INGRESSANTES_25_29,INGRESSANTES_30_34,INGRESSANTES_35_39,INGRESSANTES_40_49,INGRESSANTES_50_59,INGRESSANTES_60_MAIS,INGRESSANTES_BRANCA,INGRESSANTES_PRETA,INGRESSANTES_PARDA,INGRESSANTES_AMARELA,INGRESSANTES_INDIGENA,INGRESSANTES_CORND,INGRESSANTES_NACBRAS,INGRESSANTES_NACESTRANG,INGRESSANTES_DEFICIENTE,INGRESSANTES_FINANC,INGRESSANTES_FINANC_REEMB,INGRESSANTES_FIES,INGRESSANTES_RPFIES,INGRESSANTES_FINANC_REEMB_OUTROS,INGRESSANTES_FINANC_NREEMB,INGRESSANTES_PROUNII,INGRESSANTES_PROUNIP,INGRESSANTES_NRPFIES,INGRESSANTES_FINANC_NREEMB_OUTROS,INGRESSANTES_RESERVA_VAGA,INGRESSANTES_RVREDEPUBLICA,INGRESSANTES_RVETNICO,INGRESSANTES_RVPDEF,INGRESSANTES_RVSOCIAL_RF,INGRESSANTES_RVOUTROS,INGRESSANTES_PROCESCPUBLICA,INGRESSANTES_PROCESCPRIVADA,INGRESSANTES_PROCNAOINFORMADA,INGRESSANTES_PARFOR,INGRESSANTES_APOIO_SOCIAL,INGRESSANTES_ATIV_EXTRACURRICULAR,INGRESSANTES_MOB_ACADEMICA,INGRESSANTES_AMPLA
120924,2015,MACAE,QUÍMICA,25.0,16.0,9.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,0.0,5.0,0.0,19.0,6.0,0.0,0.0,25.0,0.0,0.0,12.0
121852,2015,MACAE,NUTRIÇÃO,78.0,74.0,4.0,78.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,70.0,4.0,1.0,0.0,1.0,1.0,0.0,16.0,5.0,12.0,0.0,0.0,45.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,23.0,0.0,17.0,0.0,43.0,35.0,0.0,0.0,78.0,0.0,0.0,41.0
121850,2015,MACAE,MEDICINA,61.0,41.0,20.0,61.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,1.0,13.0,0.0,0.0,23.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,18.0,0.0,16.0,0.0,31.0,30.0,0.0,0.0,61.0,0.0,0.0,31.0
120922,2015,MACAE,FARMÁCIA,97.0,75.0,22.0,97.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,80.0,8.0,1.0,4.0,2.0,0.0,0.0,16.0,9.0,21.0,2.0,2.0,47.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,27.0,0.0,23.0,0.0,54.0,43.0,0.0,0.0,97.0,0.0,0.0,52.0
121848,2015,MACAE,ENFERMAGEM E OBSTETRÍCIA,76.0,65.0,11.0,76.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,3.0,4.0,2.0,2.0,0.0,0.0,15.0,4.0,15.0,1.0,0.0,41.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,22.0,0.0,17.0,0.0,47.0,29.0,0.0,0.0,76.0,0.0,0.0,39.0
1180207,2015,,CIÊNCIAS BIOLÓGICAS,55.0,40.0,15.0,55.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,48.0,5.0,0.0,0.0,1.0,0.0,0.0,20.0,6.0,13.0,1.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,12.0,0.0,13.0,0.0,32.0,23.0,0.0,0.0,55.0,5.0,0.0,33.0
99287,2015,MACAE,CIÊNCIAS BIOLÓGICAS,41.0,27.0,14.0,41.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,32.0,2.0,1.0,2.0,1.0,0.0,0.0,13.0,0.0,6.0,1.0,0.0,21.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.0,0.0,13.0,0.0,27.0,14.0,0.0,0.0,41.0,0.0,0.0,21.0
1114291,2015,CAXIAS,NANOTECNOLOGIA,20.0,7.0,13.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,10.0
1114292,2015,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,100.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,4.0,2.0,2.0,2.0,1.0,0.0,29.0,8.0,33.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,29.0,0.0,26.0,0.0,59.0,41.0,0.0,0.0,100.0,0.0,0.0,50.0
121706,2015,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,28.0,23.0,5.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,0.0,8.0,0.0,18.0,10.0,0.0,0.0,28.0,0.0,0.0,14.0
45197,2015,CLA,MÚSICA - ÓRGÃO,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1114290,2015,CCS,NANOTECNOLOGIA,33.0,15.0,18.0,33.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,8.0,1.0,1.0,10.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,8.0,0.0,15.0,17.0,1.0,0.0,33.0,1.0,0.0,18.0
14360,2015,CCS,NUTRIÇÃO,94.0,80.0,14.0,94.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,87.0,3.0,3.0,0.0,1.0,0.0,0.0,33.0,8.0,20.0,0.0,0.0,33.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,26.0,0.0,24.0,0.0,52.0,42.0,0.0,0.0,94.0,0.0,0.0,48.0
14361,2015,CCS,ODONTOLOGIA,85.0,66.0,19.0,85.0,0.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,77.0,4.0,1.0,2.0,0.0,1.0,0.0,35.0,1.0,22.0,0.0,0.0,27.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,22.0,0.0,19.0,0.0,43.0,41.0,1.0,0.0,85.0,0.0,0.0,46.0
14349,2015,CFCH,PEDAGOGIA,159.0,132.0,27.0,106.0,53.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,102.0,16.0,8.0,10.0,17.0,3.0,2.0,52.0,15.0,36.0,1.0,0.0,55.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,42.0,0.0,39.0,0.0,101.0,58.0,0.0,0.0,159.0,2.0,0.0,83.0
14339,2015,CLA,PINTURA,44.0,26.0,18.0,44.0,0.0,39.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,4.0,5.0,1.0,2.0,1.0,2.0,22.0,1.0,5.0,0.0,0.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,4.0,0.0,14.0,30.0,0.0,0.0,44.0,0.0,0.0,36.0
14356,2015,CFCH,PSICOLOGIA,235.0,177.0,58.0,235.0,0.0,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,185.0,34.0,9.0,2.0,2.0,1.0,0.0,98.0,16.0,45.0,0.0,0.0,76.0,234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,47.0,0.0,46.0,0.0,101.0,133.0,1.0,0.0,235.0,19.0,0.0,144.0
85783,2015,CCMN,CIÊNCIA DA COMPUTAÇÃO,111.0,10.0,101.0,111.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,21.0,1.0,0.0,37.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,28.0,0.0,27.0,0.0,60.0,51.0,0.0,0.0,111.0,5.0,0.0,59.0
14331,2015,CCMN,CIÊNCIAS ATUARIAIS,37.0,14.0,23.0,37.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,10.0,0.0,0.0,13.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,8.0,0.0,7.0,0.0,15.0,20.0,2.0,0.0,37.0,1.0,0.0,23.0
14333,2015,CLA,ARQUITETURA E URBANISMO,251.0,171.0,80.0,251.0,0.0,240.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,4.0,241.0,3.0,0.0,3.0,0.0,0.0,0.0,101.0,17.0,59.0,3.0,3.0,68.0,249.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,64.0,0.0,60.0,0.0,127.0,122.0,2.0,0.0,251.0,0.0,0.0,130.0
112584,2015,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,29.0,13.0,16.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,9.0,1.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,8.0,0.0,17.0,12.0,0.0,0.0,29.0,0.0,0.0,14.0
14351,2015,CT,ENGENHARIA CIVIL,156.0,55.0,101.0,156.0,0.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,1.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,37.0,1.0,1.0,40.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,36.0,0.0,35.0,0.0,78.0,78.0,0.0,0.0,156.0,5.0,1.0,85.0
83486,2015,CT,ENGENHARIA AMBIENTAL,42.0,20.0,22.0,42.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,11.0,0.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,12.0,0.0,10.0,0.0,22.0,20.0,0.0,0.0,42.0,2.0,1.0,21.0
5000468,2015,,ENGENHARIA (CICLO BÁSICO),96.0,17.0,79.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,21.0,0.0,0.0,30.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,26.0,0.0,25.0,0.0,50.0,46.0,0.0,0.0,96.0,0.0,0.0,46.0
50066,2015,,ENFERMAGEM E OBSTETRÍCIA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44900,2015,CCS,CIÊNCIAS BIOLÓGICAS,146.0,83.0,63.0,65.0,81.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,2.0,117.0,20.0,4.0,3.0,0.0,0.0,0.0,61.0,9.0,46.0,1.0,0.0,29.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,40.0,0.0,32.0,0.0,76.0,70.0,0.0,0.0,146.0,6.0,4.0,78.0
44893,2015,CCS,EDUCAÇÃO FÍSICA,219.0,90.0,129.0,219.0,0.0,200.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,168.0,28.0,10.0,4.0,7.0,2.0,0.0,75.0,21.0,53.0,1.0,0.0,69.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,52.0,0.0,50.0,0.0,119.0,100.0,0.0,0.0,219.0,1.0,0.0,119.0
44892,2015,CCS,EDUCAÇÃO FÍSICA,182.0,51.0,131.0,80.0,102.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,114.0,37.0,13.0,13.0,4.0,1.0,0.0,55.0,16.0,53.0,2.0,0.0,56.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,52.0,0.0,46.0,0.0,111.0,71.0,0.0,0.0,182.0,3.0,0.0,93.0
30273,2015,CLA,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,51.0,36.0,15.0,51.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,10.0,1.0,1.0,2.0,4.0,1.0,19.0,4.0,11.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,13.0,0.0,11.0,0.0,30.0,21.0,0.0,0.0,51.0,2.0,0.0,28.0
23969,2015,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,37.0,23.0,14.0,37.0,0.0,37.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,1.0,1.0,0.0,0.0,0.0,11.0,2.0,11.0,0.0,0.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,0.0,10.0,0.0,24.0,13.0,0.0,0.0,37.0,0.0,0.0,19.0
14363,2015,CCJE,DIREITO,528.0,290.0,238.0,373.0,155.0,504.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,4.0,440.0,42.0,20.0,9.0,9.0,4.0,0.0,242.0,38.0,103.0,4.0,1.0,140.0,527.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,135.0,0.0,125.0,0.0,263.0,265.0,0.0,0.0,528.0,2.0,0.0,276.0
33825,2015,CLA,DESENHO INDUSTRIAL,51.0,28.0,23.0,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,8.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,3.0,0.0,17.0,34.0,0.0,0.0,51.0,0.0,0.0,40.0
1114299,2015,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,121.0,63.0,58.0,0.0,121.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,98.0,6.0,3.0,7.0,4.0,1.0,0.0,39.0,8.0,28.0,0.0,1.0,45.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,33.0,0.0,31.0,0.0,65.0,55.0,1.0,0.0,121.0,1.0,0.0,60.0
1107284,2015,CCS,DANÇA,43.0,30.0,13.0,0.0,43.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,5.0,7.0,1.0,1.0,0.0,0.0,5.0,9.0,13.0,0.0,0.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,10.0,0.0,28.0,15.0,0.0,0.0,43.0,2.0,0.0,23.0
26611,2015,CCS,ENFERMAGEM E OBSTETRÍCIA,151.0,129.0,22.0,151.0,0.0,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,130.0,12.0,5.0,2.0,2.0,0.0,0.0,50.0,15.0,35.0,0.0,0.0,51.0,146.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,40.0,0.0,37.0,0.0,85.0,61.0,5.0,0.0,151.0,0.0,0.0,79.0
1114294,2015,CLA,CONSERVAÇÃO E RESTAURAÇÃO,41.0,36.0,5.0,41.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,4.0,4.0,0.0,0.0,6.0,0.0,16.0,3.0,13.0,0.0,0.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.0,0.0,10.0,0.0,23.0,18.0,0.0,0.0,41.0,0.0,0.0,21.0
14372,2015,CCS,DANÇA,33.0,22.0,11.0,0.0,33.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,24.0,5.0,2.0,1.0,0.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,0.0,7.0,0.0,20.0,13.0,0.0,0.0,33.0,1.0,0.0,19.0
112586,2015,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,51.0,37.0,14.0,51.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,9.0,1.0,0.0,17.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,13.0,0.0,27.0,23.0,1.0,0.0,51.0,0.0,0.0,26.0
112582,2015,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,90.0,60.0,30.0,90.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,83.0,3.0,1.0,2.0,0.0,0.0,0.0,38.0,5.0,17.0,0.0,0.0,30.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,24.0,0.0,22.0,0.0,47.0,42.0,1.0,0.0,90.0,0.0,0.0,47.0
14364,2015,CCJE,CIÊNCIAS CONTÁBEIS,189.0,69.0,120.0,189.0,0.0,179.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,143.0,28.0,10.0,2.0,3.0,1.0,0.0,84.0,13.0,33.0,1.0,0.0,58.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,47.0,0.0,45.0,0.0,99.0,90.0,0.0,0.0,189.0,0.0,0.0,100.0
1125881,2015,CCJE,CIÊNCIAS CONTÁBEIS,58.0,20.0,38.0,58.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,40.0,11.0,3.0,2.0,2.0,0.0,0.0,18.0,5.0,19.0,2.0,0.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,13.0,0.0,29.0,29.0,0.0,0.0,58.0,0.0,0.0,33.0
14366,2015,CCJE,CIÊNCIAS ECONÔMICAS,217.0,65.0,152.0,172.0,45.0,199.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,1.0,190.0,17.0,4.0,2.0,3.0,0.0,0.0,90.0,10.0,48.0,3.0,0.0,66.0,215.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,56.0,0.0,50.0,0.0,105.0,111.0,1.0,0.0,217.0,2.0,0.0,117.0
14332,2015,CCMN,QUÍMICA,54.0,29.0,25.0,54.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,50.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,15.0,0.0,0.0,11.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,13.0,0.0,27.0,26.0,1.0,0.0,54.0,2.0,0.0,29.0
116848,2015,,CIÊNCIAS MATEMÁTICAS E DA TERRA - ANALISTA DE SUPORTE À DECISÃO,9.0,2.0,7.0,9.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,8.0
116846,2015,,CIÊNCIAS MATEMÁTICAS E DA TERRA - SENSORIAMENTO REMOTO E GEOPROCESSAMENTO,18.0,10.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,6.0,12.0,0.0,0.0,18.0,1.0,0.0,14.0
14337,2015,CLA,COMPOSIÇÃO DE INTERIOR,31.0,30.0,1.0,31.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,5.0,0.0,13.0,18.0,0.0,0.0,31.0,0.0,0.0,19.0
14338,2015,CLA,COMPOSIÇÃO PAISAGÍSTICA,21.0,15.0,6.0,21.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,21.0,0.0,0.0,19.0
116842,2015,CLA,COMUNICAÇÃO VISUAL DESIGN,75.0,47.0,28.0,75.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,69.0,5.0,1.0,0.0,0.0,0.0,0.0,31.0,3.0,13.0,0.0,0.0,28.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,18.0,0.0,17.0,0.0,41.0,34.0,0.0,0.0,75.0,0.0,0.0,39.0
116844,2015,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,285.0,103.0,182.0,285.0,0.0,277.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,240.0,26.0,11.0,1.0,4.0,1.0,0.0,105.0,18.0,73.0,3.0,0.0,86.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,76.0,0.0,69.0,0.0,151.0,134.0,0.0,0.0,285.0,1.0,0.0,146.0
5000798,2016,CFCH,HISTÓRIA 2010 2019,495.0,270.0,225.0,406.0,89.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,4.0,2.0,313.0,109.0,33.0,12.0,11.0,10.0,5.0,219.0,42.0,118.0,2.0,0.0,114.0,495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,69.0,0.0,66.0,0.0,199.0,296.0,0.0,0.0,495.0,47.0,1.0,338.0
