CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,MATRICULADOS,MATRICULADOS_FEM,MATRICULADOS_MASC,MATRICULADOS_DIURNO,MATRICULADOS_NOTURNO,MATRICULADOS_0_17,MATRICULADOS_18_24,MATRICULADOS_25_29,MATRICULADOS_30_34,MATRICULADOS_35_39,MATRICULADOS_40_49,MATRICULADOS_50_59,MATRICULADOS_60_MAIS,MATRICULADOS_BRANCA,MATRICULADOS_PRETA,MATRICULADOS_PARDA,MATRICULADOS_AMARELA,MATRICULADOS_INDIGENA,MATRICULADOS_CORND,MATRICULADOS_NACBRAS,MATRICULADOS_NACESTRANG,MATRICULADOS_DEFICIENTE,MATRICULADOS_FINANC,MATRICULADOS_FINANC_REEMB,MATRICULADOS_FIES,MATRICULADOS_RPFIES,MATRICULADOS_FINANC_REEMB_OUTROS,MATRICULADOS_FINANC_NREEMB,MATRICULADOS_PROUNII,MATRICULADOS_PROUNIP,MATRICULADOS_NRPFIES,MATRICULADOS_FINANC_NREEMB_OUTROS,MATRICULADOS_RESERVA_VAGA,MATRICULADOS_RVREDEPUBLICA,MATRICULADOS_RVETNICO,MATRICULADOS_RVPDEF,MATRICULADOS_RVSOCIAL_RF,MATRICULADOS_RVOUTROS,MATRICULADOS_PROCESCPUBLICA,MATRICULADOS_PROCESCPRIVADA,MATRICULADOS_PROCNAOINFORMADA,MATRICULADOS_PARFOR,MATRICULADOS_APOIO_SOCIAL,MATRICULADOS_ATIV_EXTRACURRICULAR,MATRICULADOS_MOB_ACADEMICA,MATRICULADOS_AMPLA
45201,2016,CLA,MÚSICA - TUBA,4.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0
45134,2016,CLA,MÚSICA - VIOLA,4.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0
45136,2016,CLA,MÚSICA - VIOLINO,16.0,6.0,10.0,16.0,0.0,0.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,7.0,4.0,5.0,0.0,16.0,1.0,0.0,13.0
45142,2016,CLA,MÚSICA - VIOLÃO,33.0,2.0,31.0,33.0,0.0,0.0,12.0,11.0,5.0,1.0,2.0,2.0,0.0,11.0,2.0,10.0,1.0,1.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,4.0,0.0,15.0,11.0,7.0,0.0,33.0,8.0,0.0,25.0
45197,2016,CLA,MÚSICA - ÓRGÃO,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1114290,2016,CCS,NANOTECNOLOGIA,96.0,34.0,62.0,96.0,0.0,0.0,87.0,8.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,22.0,3.0,0.0,12.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,16.0,0.0,19.0,0.0,43.0,50.0,3.0,0.0,96.0,9.0,3.0,60.0
14360,2016,CCS,NUTRIÇÃO,341.0,304.0,37.0,341.0,0.0,1.0,283.0,48.0,5.0,1.0,3.0,0.0,0.0,171.0,31.0,88.0,11.0,0.0,40.0,340.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,57.0,0.0,51.0,0.0,150.0,157.0,34.0,0.0,341.0,39.0,2.0,222.0
14361,2016,CCS,ODONTOLOGIA,343.0,279.0,64.0,343.0,0.0,0.0,275.0,46.0,11.0,5.0,4.0,2.0,0.0,170.0,12.0,89.0,4.0,1.0,67.0,340.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,65.0,0.0,59.0,0.0,146.0,177.0,20.0,0.0,343.0,56.0,3.0,215.0
14349,2016,CFCH,PEDAGOGIA,579.0,516.0,63.0,345.0,234.0,0.0,302.0,122.0,54.0,41.0,42.0,13.0,5.0,236.0,84.0,179.0,7.0,1.0,72.0,577.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,95.0,0.0,85.0,0.0,318.0,162.0,99.0,2.0,579.0,72.0,1.0,368.0
14339,2016,CLA,PINTURA,168.0,102.0,66.0,168.0,0.0,0.0,96.0,40.0,10.0,4.0,6.0,6.0,6.0,72.0,14.0,35.0,3.0,1.0,43.0,166.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,15.0,0.0,16.0,0.0,55.0,72.0,41.0,0.0,168.0,25.0,0.0,137.0
14356,2016,CFCH,PSICOLOGIA,833.0,651.0,182.0,833.0,0.0,1.0,611.0,147.0,40.0,17.0,13.0,4.0,0.0,415.0,60.0,185.0,8.0,2.0,163.0,829.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,135.0,0.0,131.0,0.0,354.0,399.0,80.0,0.0,833.0,135.0,3.0,523.0
14332,2016,CCMN,QUÍMICA,243.0,122.0,121.0,243.0,0.0,3.0,171.0,65.0,1.0,1.0,2.0,0.0,0.0,135.0,12.0,64.0,3.0,0.0,29.0,242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,30.0,0.0,30.0,0.0,89.0,81.0,73.0,0.0,243.0,37.0,2.0,171.0
45204,2016,CCMN,QUÍMICA,219.0,116.0,103.0,0.0,219.0,0.0,130.0,57.0,20.0,10.0,1.0,1.0,0.0,79.0,22.0,72.0,1.0,0.0,45.0,218.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,35.0,0.0,30.0,0.0,90.0,76.0,53.0,1.0,219.0,15.0,1.0,159.0
14379,2016,CT,QUÍMICA INDUSTRIAL,299.0,132.0,167.0,162.0,137.0,2.0,218.0,71.0,4.0,2.0,2.0,0.0,0.0,143.0,22.0,76.0,3.0,0.0,55.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,48.0,0.0,43.0,0.0,139.0,103.0,57.0,0.0,299.0,10.0,0.0,205.0
116840,2016,CCJE,RELAÇÕES INTERNACIONAIS,585.0,344.0,241.0,0.0,585.0,2.0,451.0,103.0,17.0,5.0,5.0,2.0,0.0,298.0,47.0,133.0,8.0,2.0,97.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,86.0,0.0,79.0,0.0,238.0,275.0,72.0,0.0,585.0,25.0,9.0,392.0
116838,2016,CCS,SAÚDE COLETIVA,105.0,87.0,18.0,105.0,0.0,1.0,68.0,19.0,5.0,3.0,6.0,3.0,0.0,35.0,20.0,36.0,0.0,0.0,14.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,24.0,0.0,16.0,0.0,56.0,40.0,9.0,0.0,105.0,20.0,0.0,60.0
14358,2016,CFCH,SERVIÇO SOCIAL,811.0,677.0,134.0,387.0,424.0,1.0,374.0,176.0,98.0,52.0,63.0,38.0,9.0,259.0,140.0,264.0,11.0,1.0,136.0,811.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,128.0,0.0,120.0,0.0,370.0,235.0,206.0,0.0,811.0,74.0,2.0,539.0
1106731,2016,CCS,TEORIA DA DANÇA,47.0,41.0,6.0,0.0,47.0,0.0,19.0,17.0,3.0,2.0,2.0,4.0,0.0,16.0,8.0,18.0,1.0,0.0,4.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,14.0,0.0,13.0,0.0,28.0,16.0,3.0,0.0,47.0,6.0,0.0,28.0
116836,2016,CCS,TERAPIA OCUPACIONAL,239.0,211.0,28.0,239.0,0.0,1.0,175.0,30.0,6.0,8.0,8.0,8.0,3.0,91.0,26.0,89.0,2.0,1.0,30.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,53.0,0.0,50.0,0.0,122.0,100.0,17.0,0.0,239.0,44.0,0.0,142.0
121706,2017,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,95.0,65.0,30.0,95.0,0.0,0.0,75.0,17.0,2.0,0.0,1.0,0.0,0.0,35.0,21.0,26.0,1.0,0.0,12.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,32.0,0.0,23.0,0.0,60.0,28.0,7.0,0.0,95.0,2.0,0.0,52.0
1114292,2017,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,340.0,234.0,106.0,340.0,0.0,3.0,267.0,60.0,4.0,4.0,2.0,0.0,0.0,139.0,35.0,115.0,7.0,1.0,43.0,338.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,75.0,0.0,69.0,0.0,170.0,147.0,23.0,0.0,340.0,32.0,0.0,198.0
1114291,2017,CAXIAS,NANOTECNOLOGIA,62.0,19.0,43.0,62.0,0.0,1.0,50.0,9.0,1.0,1.0,0.0,0.0,0.0,28.0,3.0,19.0,1.0,0.0,11.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,9.0,0.0,9.0,0.0,27.0,30.0,5.0,0.0,62.0,7.0,0.0,39.0
99287,2017,MACAE,CIÊNCIAS BIOLÓGICAS,168.0,115.0,53.0,168.0,0.0,1.0,111.0,39.0,7.0,6.0,3.0,0.0,1.0,64.0,20.0,59.0,2.0,0.0,23.0,168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,38.0,0.0,31.0,0.0,99.0,55.0,14.0,0.0,168.0,8.0,0.0,99.0
121848,2017,MACAE,ENFERMAGEM E OBSTETRÍCIA,274.0,245.0,29.0,274.0,0.0,0.0,215.0,33.0,11.0,8.0,6.0,1.0,0.0,96.0,34.0,102.0,4.0,1.0,37.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,68.0,0.0,58.0,0.0,161.0,105.0,8.0,0.0,274.0,38.0,0.0,151.0
120922,2017,MACAE,FARMÁCIA,327.0,265.0,62.0,327.0,0.0,0.0,265.0,45.0,11.0,2.0,3.0,1.0,0.0,133.0,29.0,97.0,9.0,1.0,58.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,70.0,0.0,61.0,0.0,158.0,148.0,21.0,0.0,327.0,18.0,0.0,197.0
121850,2017,MACAE,MEDICINA,314.0,198.0,116.0,314.0,0.0,1.0,187.0,86.0,32.0,8.0,0.0,0.0,0.0,156.0,14.0,91.0,4.0,0.0,49.0,313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,62.0,0.0,53.0,0.0,132.0,161.0,21.0,0.0,314.0,29.0,0.0,196.0
121852,2017,MACAE,NUTRIÇÃO,308.0,272.0,36.0,308.0,0.0,0.0,245.0,45.0,11.0,4.0,2.0,1.0,0.0,117.0,24.0,99.0,5.0,0.0,63.0,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,72.0,0.0,61.0,0.0,171.0,129.0,8.0,0.0,308.0,31.0,0.0,177.0
120924,2017,MACAE,QUÍMICA,43.0,29.0,14.0,43.0,0.0,0.0,25.0,14.0,1.0,1.0,2.0,0.0,0.0,15.0,5.0,13.0,0.0,0.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,0.0,12.0,0.0,24.0,12.0,7.0,0.0,43.0,3.0,0.0,23.0
14365,2017,CCJE,ADMINISTRAÇÃO,745.0,304.0,441.0,745.0,0.0,1.0,550.0,152.0,27.0,10.0,5.0,0.0,0.0,370.0,55.0,162.0,6.0,3.0,149.0,743.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,149.0,0.0,137.0,0.0,330.0,366.0,49.0,0.0,745.0,6.0,3.0,447.0
14333,2017,CLA,ARQUITETURA E URBANISMO,1467.0,1033.0,434.0,1467.0,0.0,0.0,1030.0,371.0,42.0,13.0,7.0,3.0,1.0,794.0,95.0,353.0,12.0,8.0,205.0,1459.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,551.0,264.0,0.0,240.0,0.0,637.0,531.0,299.0,0.0,1467.0,171.0,60.0,916.0
23965,2017,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA,67.0,40.0,27.0,67.0,0.0,0.0,41.0,12.0,5.0,6.0,0.0,2.0,1.0,26.0,9.0,22.0,1.0,1.0,8.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,15.0,0.0,10.0,0.0,32.0,26.0,9.0,0.0,67.0,13.0,0.0,43.0
23977,2017,CFCH,ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL,66.0,32.0,34.0,66.0,0.0,0.0,34.0,17.0,11.0,3.0,1.0,0.0,0.0,33.0,7.0,16.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,9.0,0.0,11.0,0.0,32.0,29.0,5.0,0.0,66.0,20.0,0.0,39.0
35557,2017,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA,104.0,73.0,31.0,104.0,0.0,0.0,64.0,26.0,9.0,1.0,3.0,1.0,0.0,40.0,15.0,28.0,0.0,0.0,21.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,20.0,0.0,19.0,0.0,47.0,45.0,12.0,0.0,104.0,11.0,0.0,68.0
14324,2017,CCMN,ASTRONOMIA,72.0,41.0,31.0,72.0,0.0,0.0,50.0,16.0,3.0,1.0,1.0,1.0,0.0,43.0,3.0,16.0,1.0,0.0,9.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,11.0,0.0,12.0,0.0,28.0,37.0,7.0,0.0,72.0,6.0,0.0,48.0
99321,2017,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,121.0,81.0,40.0,121.0,0.0,0.0,74.0,18.0,13.0,2.0,11.0,2.0,1.0,51.0,18.0,38.0,3.0,0.0,11.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,29.0,0.0,25.0,0.0,60.0,55.0,6.0,0.0,121.0,11.0,0.0,69.0
1125885,2017,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,225.0,166.0,59.0,225.0,0.0,0.0,129.0,59.0,14.0,5.0,10.0,8.0,0.0,79.0,32.0,81.0,3.0,3.0,27.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,50.0,0.0,45.0,0.0,123.0,93.0,9.0,0.0,225.0,14.0,0.0,129.0
85783,2017,CCMN,CIÊNCIA DA COMPUTAÇÃO,546.0,59.0,487.0,546.0,0.0,2.0,402.0,116.0,22.0,3.0,1.0,0.0,0.0,299.0,25.0,125.0,5.0,0.0,92.0,541.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,92.0,0.0,82.0,0.0,256.0,198.0,92.0,0.0,546.0,56.0,1.0,334.0
14331,2017,CCMN,CIÊNCIAS ATUARIAIS,144.0,58.0,86.0,144.0,0.0,0.0,112.0,25.0,4.0,1.0,2.0,0.0,0.0,70.0,12.0,40.0,0.0,0.0,22.0,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,26.0,0.0,19.0,0.0,52.0,69.0,23.0,0.0,144.0,18.0,0.0,97.0
44900,2017,CCS,CIÊNCIAS BIOLÓGICAS,573.0,360.0,213.0,179.0,394.0,4.0,406.0,122.0,26.0,8.0,7.0,0.0,0.0,268.0,55.0,178.0,5.0,0.0,67.0,572.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,236.0,122.0,0.0,104.0,0.0,284.0,253.0,36.0,0.0,573.0,75.0,6.0,337.0
112584,2017,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,72.0,33.0,39.0,72.0,0.0,0.0,61.0,8.0,0.0,3.0,0.0,0.0,0.0,30.0,7.0,20.0,1.0,0.0,14.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,22.0,0.0,15.0,0.0,39.0,28.0,5.0,0.0,72.0,3.0,0.0,38.0
112586,2017,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,141.0,86.0,55.0,141.0,0.0,1.0,118.0,15.0,5.0,0.0,1.0,1.0,0.0,68.0,19.0,35.0,2.0,0.0,17.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,32.0,0.0,28.0,0.0,68.0,72.0,1.0,0.0,141.0,6.0,0.0,81.0
112582,2017,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,318.0,231.0,87.0,318.0,0.0,1.0,259.0,48.0,5.0,2.0,3.0,0.0,0.0,155.0,23.0,95.0,2.0,1.0,42.0,316.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,74.0,0.0,65.0,0.0,158.0,136.0,24.0,0.0,318.0,20.0,0.0,181.0
14364,2017,CCJE,CIÊNCIAS CONTÁBEIS,805.0,296.0,509.0,805.0,0.0,2.0,552.0,171.0,44.0,15.0,14.0,6.0,1.0,360.0,79.0,207.0,7.0,1.0,151.0,802.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,166.0,0.0,160.0,0.0,371.0,344.0,90.0,0.0,805.0,11.0,0.0,477.0
1125881,2017,CCJE,CIÊNCIAS CONTÁBEIS,287.0,104.0,183.0,287.0,0.0,1.0,182.0,78.0,15.0,6.0,3.0,2.0,0.0,104.0,32.0,103.0,3.0,1.0,44.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,57.0,0.0,52.0,0.0,134.0,126.0,27.0,0.0,287.0,4.0,0.0,176.0
14366,2017,CCJE,CIÊNCIAS ECONÔMICAS,1031.0,301.0,730.0,860.0,171.0,1.0,732.0,224.0,47.0,17.0,6.0,4.0,0.0,511.0,66.0,249.0,8.0,3.0,194.0,1028.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,378.0,196.0,0.0,160.0,0.0,424.0,449.0,158.0,0.0,1031.0,65.0,8.0,653.0
116844,2017,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,568.0,210.0,358.0,568.0,0.0,3.0,449.0,72.0,25.0,2.0,13.0,4.0,0.0,239.0,62.0,172.0,7.0,2.0,86.0,566.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,142.0,0.0,132.0,0.0,298.0,263.0,7.0,0.0,568.0,6.0,0.0,308.0
314348,2017,CFCH,CIÊNCIAS SOCIAIS,407.0,233.0,174.0,407.0,0.0,0.0,275.0,58.0,24.0,15.0,16.0,14.0,5.0,171.0,76.0,77.0,2.0,4.0,77.0,404.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,94.0,0.0,79.0,0.0,209.0,175.0,23.0,0.0,407.0,41.0,6.0,231.0
14337,2017,CLA,COMPOSIÇÃO DE INTERIOR,142.0,125.0,17.0,142.0,0.0,0.0,105.0,26.0,5.0,3.0,2.0,1.0,0.0,62.0,13.0,48.0,3.0,1.0,15.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,34.0,0.0,29.0,0.0,68.0,58.0,16.0,0.0,142.0,23.0,2.0,80.0
14338,2017,CLA,COMPOSIÇÃO PAISAGÍSTICA,78.0,57.0,21.0,78.0,0.0,0.0,52.0,14.0,9.0,0.0,1.0,2.0,0.0,41.0,12.0,16.0,3.0,1.0,5.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,7.0,0.0,9.0,0.0,29.0,42.0,7.0,0.0,78.0,11.0,0.0,60.0
116842,2017,CLA,COMUNICAÇÃO VISUAL DESIGN,428.0,255.0,173.0,428.0,0.0,0.0,301.0,109.0,16.0,2.0,0.0,0.0,0.0,215.0,30.0,95.0,5.0,0.0,83.0,427.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,74.0,0.0,73.0,0.0,193.0,174.0,61.0,0.0,428.0,31.0,0.0,265.0
1114294,2017,CLA,CONSERVAÇÃO E RESTAURAÇÃO,154.0,132.0,22.0,154.0,0.0,0.0,81.0,34.0,10.0,8.0,7.0,11.0,3.0,70.0,13.0,44.0,1.0,0.0,26.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,35.0,0.0,24.0,0.0,82.0,58.0,14.0,0.0,154.0,22.0,0.0,89.0
14372,2017,CCS,DANÇA,175.0,121.0,54.0,0.0,175.0,0.0,95.0,50.0,19.0,7.0,3.0,1.0,0.0,50.0,42.0,48.0,4.0,1.0,30.0,175.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,30.0,0.0,32.0,0.0,92.0,52.0,31.0,0.0,175.0,46.0,0.0,114.0
1107284,2017,CCS,DANÇA,189.0,143.0,46.0,0.0,189.0,1.0,94.0,53.0,23.0,11.0,5.0,2.0,0.0,51.0,45.0,63.0,2.0,2.0,26.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,46.0,0.0,38.0,0.0,115.0,58.0,16.0,0.0,189.0,29.0,0.0,108.0
1114299,2017,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,440.0,219.0,221.0,0.0,440.0,0.0,313.0,67.0,24.0,17.0,14.0,4.0,1.0,179.0,49.0,133.0,6.0,2.0,71.0,440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,94.0,0.0,87.0,0.0,208.0,199.0,33.0,0.0,440.0,14.0,1.0,254.0
33825,2017,CLA,DESENHO INDUSTRIAL,285.0,154.0,131.0,285.0,0.0,2.0,197.0,76.0,8.0,2.0,0.0,0.0,0.0,151.0,19.0,64.0,1.0,0.0,50.0,281.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,38.0,0.0,38.0,0.0,110.0,125.0,50.0,0.0,285.0,27.0,0.0,196.0
14363,2017,CCJE,DIREITO,2682.0,1460.0,1222.0,1849.0,833.0,7.0,2007.0,363.0,130.0,80.0,62.0,32.0,1.0,1323.0,232.0,707.0,16.0,4.0,400.0,2679.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,1104.0,544.0,0.0,508.0,0.0,1234.0,1295.0,153.0,0.0,2682.0,200.0,12.0,1578.0
23969,2017,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,92.0,64.0,28.0,92.0,0.0,0.0,68.0,10.0,7.0,2.0,0.0,4.0,1.0,26.0,15.0,36.0,0.0,0.0,15.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,27.0,0.0,27.0,0.0,60.0,25.0,7.0,0.0,92.0,18.0,0.0,45.0
30273,2017,CLA,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,194.0,135.0,59.0,194.0,0.0,0.0,93.0,54.0,22.0,9.0,9.0,7.0,0.0,61.0,28.0,62.0,1.0,3.0,39.0,194.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,45.0,0.0,37.0,0.0,102.0,72.0,20.0,2.0,194.0,24.0,1.0,116.0
44892,2017,CCS,EDUCAÇÃO FÍSICA,840.0,277.0,563.0,393.0,447.0,0.0,397.0,262.0,102.0,38.0,34.0,7.0,0.0,320.0,84.0,291.0,10.0,7.0,128.0,840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,315.0,166.0,0.0,153.0,0.0,417.0,303.0,120.0,0.0,840.0,31.0,0.0,525.0
44893,2017,CCS,EDUCAÇÃO FÍSICA,935.0,399.0,536.0,935.0,0.0,3.0,575.0,214.0,81.0,30.0,19.0,13.0,0.0,353.0,146.0,278.0,11.0,2.0,145.0,933.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,187.0,0.0,173.0,0.0,460.0,351.0,124.0,1.0,935.0,52.0,0.0,570.0
26611,2017,CCS,ENFERMAGEM E OBSTETRÍCIA,565.0,509.0,56.0,565.0,0.0,1.0,447.0,81.0,19.0,5.0,10.0,1.0,1.0,220.0,88.0,192.0,5.0,0.0,60.0,557.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,133.0,0.0,129.0,0.0,294.0,254.0,17.0,0.0,565.0,56.0,0.0,313.0
