NU_ANO_CENSO,QT_MAT,QT_ING,QT_CONC,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,CENTRO,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,EVASAO,RETENCAO,SUCESSO
2010,6558.0,1777.0,671.0,,,,,,,,,,CLA,,,,,,,,,,13.59308647941478,,,4.777032765070921,,,0.7736107014931096,,,2.483589133658913,,,4.711380735660365,,,8.936342643008127,,,13.59308647941478,,
2011,6351.0,2136.0,720.0,1.0856616405567023,,,,,,26.931696188704574,,,CLA,,,,1.0684994904564624,,,1.0684994904564624,,,26.948858338804815,,,9.579524026816445,,,1.2033213155956415,,,3.595352756676354,,,9.302634986343254,,,18.770182175656526,,,28.017357829261275,,
2012,6312.0,1652.0,804.0,3.8057606735888254,,,,,,13.182532083318986,,,CLA,,,,1.794097514529622,,,3.9029346927085298,,,15.194195242378186,,,6.023717306979118,,,1.342847103967206,,,2.3967015460478747,,,5.9014540260001915,,,11.107208095383447,,,16.988292756907807,,
2013,6714.0,1901.0,742.0,14.769633694344332,,0.12216628937907857,2.4527254238067386,,3.733451498376889,1.337106018585706,,29.101606164587295,CLA,0.2570490164986678,,,2.260056952809422,,,0.2827220693888692,,,10.524896128098783,37.64224304037808,32.95722395234326,4.0270648955461015,12.944201780132177,19.75580342329444,0.4742664454851859,1.566248074179698,2.397128724025787,1.769117182688588,5.2844443921030955,5.966147897535701,4.371388487712885,15.888933028797672,10.655174940144164,8.481493015681384,27.58481877299297,22.3020490121991,12.784953080908204,37.64224304037808,32.95722395234326
2014,6582.0,1610.0,821.0,6.355942399731133,,0.5407708555517702,1.4457423023629103,,4.792580623481544,11.72585660876871,35.572958065776746,41.555756862573645,CLA,1.5923967868000894,,,3.8274496884185996,,0.29535590114787363,1.4297354153078958,,,12.571522509101255,36.21602147592915,46.593752440459085,4.3421106297353615,11.834715190495452,28.426658461281725,1.0989453822598434,3.4689054494402685,3.1897514036783354,2.6459157948763052,10.96536356492154,6.917364617010309,6.1075790619397115,19.44837269606973,15.302847948898203,10.302098716713706,32.588438435337345,31.91480794664373,16.363521979754232,34.10531738112037,46.889108341606956
2015,6427.0,1555.0,732.0,6.508813218756953,9.501429908466442,1.7643531580792893,6.541263555493746,,3.29441746279265,2.7245465349801377,53.90510678912341,34.26351217873116,CLA,2.4253715639546094,,,4.64845234554968,10.325017255656602,1.2723054491897512,2.070683188705795,11.59969769897504,0.030353503534015055,10.633552874653207,47.72539086468507,37.761366496082516,2.8955097451913003,19.570501380112372,20.74727349918466,0.4199529205947824,3.8849294624462685,2.32196271154716,2.0396438613498145,8.761909657427827,7.053535208019613,5.638031064339308,20.600872037452024,11.669413250335221,9.716584497650832,42.68923054113978,27.652869549267884,15.266445861248474,53.64003576371017,38.701128783305435
2016,6214.0,1519.0,731.0,8.557426313716096,62.17730389488255,5.136548029235302,6.82843323935142,,6.7701063490768325,2.562254713133227,4.445133733603304,37.159017556224654,CLA,3.352510717533023,,0.1655483905187591,6.533088183747623,21.11346045836902,3.2004593941070834,2.9378545697974596,4.7457139004542706,0.3274941268931764,10.922174094794745,29.191227627138932,45.618457900369634,4.179217793685897,16.171736369788448,26.24307349142158,0.9029854135223654,4.756680859328488,3.076186048657156,2.9489012375179646,9.411322054766018,7.182034715470228,6.622878379053204,18.674207710229304,15.578861722948005,10.86560752564031,33.218484006410044,33.52704194638119,17.455262278542367,44.66191652988578,48.62312285182035
2017,7031.0,1545.0,736.0,1.1797083591406383,46.68393012465963,9.542858831582535,2.3670551754085416,45.05838407535535,9.334668808245137,0.1867830530594085,0.23609728345896744,26.14570371319901,CLA,0.7800440532477473,11.223952801287082,0.9681890502523606,1.1057250516897383,20.919131809509214,6.024940961168135,0.47154493065621256,9.691438388054415,1.0201373742198725,2.2115213793394335,37.09970987873618,38.99829039185854,0.3394521848511324,15.69836058320066,25.507281065026557,0.42826213954842474,5.282724214842834,2.556510303919183,0.5306702564427905,12.215362952732685,7.563182318555778,0.9662962770704644,22.613833188571196,12.443524200204214,1.886087208301665,35.30232521048336,32.48962987600078,2.337473639968285,48.39988709326399,44.84307679938329
2018,6778.0,1650.0,718.0,8.603186498156267,36.76803092131966,15.733833835581926,8.225811000055455,33.83037158940894,19.742180036778645,1.193881726559085,,13.756258886405282,CLA,3.9581043646235177,20.087131391423707,3.270678555123422,6.779932946918386,29.783988712332608,10.354197313846218,3.445526751407665,18.05951140267941,3.2095054865933537,11.04730186557787,25.21626224277545,38.86332183028405,5.508123520034578,11.555463410238382,27.597336097246295,1.518892832063464,4.735341377859493,3.290827307834507,5.258203298491664,15.12626173154315,9.780446648943592,6.111924890829674,20.238792853340666,16.04621220528881,11.786807302958811,32.49789520046714,32.721321692456094,17.808546900624513,45.044281155152774,48.56356517540793
2019,6885.0,1821.0,691.0,8.903597658918166,34.21590853249503,21.33409650195644,7.065662363420634,31.76542483198435,18.313117806549485,0.6539873230524472,,7.5242195060097945,CLA,4.12877208226592,20.982283816441143,6.47648301040522,6.935463779280928,31.697681816204273,14.541333728406471,3.496160895792615,19.11790138509372,5.2501466660134,9.395088847675343,23.73011488687217,32.49938113186088,4.123214288408805,15.859840893658681,25.441708283561464,1.510310975724494,3.478043648445716,5.000058356816047,5.109170347986798,14.024768379196844,11.372141349038344,5.6281537742492365,20.345795123947294,15.673751047191315,10.679723356733277,34.474878935614434,31.497682767324402,16.294182764346967,44.03094952758294,46.77927695177062
2020,6707.0,1603.0,757.0,10.195685584314829,26.965502630227668,26.691633252360095,6.531393582548829,23.374531297512483,22.465375196846626,0.6932334199298378,0.06884439405289682,4.565001419757267,CLA,6.0416118931409315,16.04697993580271,9.672973130150138,8.769606690607697,25.45162218402058,20.421797119017985,4.724965294972627,15.15928155641237,8.05673687824783,8.444146281559396,19.995190762819952,33.300212749946006,2.7414705996114357,10.48236988439914,28.552971224060265,1.565300109448282,3.8708026463886815,6.2993411448226935,6.580616005496573,13.740560708815586,14.530321462099607,7.948883162930327,16.250454176205302,15.825020288418836,9.24386055160905,29.450276720119177,37.89698958054516,17.161568687091798,43.6671181768189,53.6921902774924
2021,6797.0,1534.0,504.0,6.957479622660769,39.83144047757999,16.935203249434668,4.8037930022522,34.076236467707496,15.928055358887022,0.27885525012914364,0.0392329949487519,2.1103753440223842,CLA,3.653491603513997,26.034864375086368,6.65216613018188,5.872074367274164,38.08515554025645,14.244314308143721,3.214320189801634,20.979437929457752,6.687075423059413,6.070800437497471,32.63356373680174,20.839662442493715,3.3505411403701024,18.03211094185135,19.91246505497444,1.6379057807164412,10.761990533822297,3.333684902792097,3.4216233193484644,22.551705867870613,9.524755674280232,3.486672987857323,25.981330462966024,10.503640864383714,8.446548639303405,43.02587387172884,24.580335886253724,11.803695238287185,58.764764829124836,34.97363395234407
2022,6853.0,1539.0,611.0,8.812043362225745,34.630395549908705,20.052044442957563,6.539933194150663,28.666328060307315,20.6097917517366,0.10134797563720917,,1.480249585422095,CLA,4.127297710325523,22.04203169157029,8.602466972262134,7.085753453501873,31.05472241937574,17.53888035663442,3.9314245454527352,18.549194766549544,8.259467216093638,8.089976934268721,30.063876424586216,24.471876078669357,5.742131874178319,17.04468031703153,23.263034634373568,1.645896504753853,6.294022435180978,4.659254307034584,4.723728727182049,21.743711579363623,10.356839048477497,4.496583123983857,19.756025370919232,13.000995121978402,10.639179206162177,39.78492348438149,28.776286922547612,15.104333085233643,50.1898488528665,41.41247830893575
