,NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
234483,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,1,1,1,1,586,Nanotecnologia,1114291,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,22,22,0,0,20,0,2,0,229,229,0,0,229,0,0,0,20,11,9,20,0,20,0,20,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,10,0,5,1,0,4,63,25,38,63,0,0,56,6,0,1,0,0,0,30,8,18,0,0,7,4,1,3,4,0,0,4,0,0,0,0,0,0,1,2,1,0,0,0,20,0,62,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,4,0,32,32,16,0,14,0,1,1,0,0,0,0,26,6,2,0,10,10,0,34,28,1,1,3,0,0,0,0,0,97,20,63,4,34,5,30,3,0,0,0,0
234547,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,2,1,1,1,586,Ciências Biológicas,63484,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,56,27,0,0,83,0,0,0,83,0,0,0,0,0,0,1,25,18,13,8,15,3,0,26,8,18,0,0,31,326,230,96,0,0,1,67,77,57,39,60,19,6,118,29,93,5,0,81,21,17,4,0,0,0,4,8,2,1,3,2,1,5,1,11,0,0,4,83,0,326,0,21,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,18,0,0,22,61,0,59,256,11,3,17,1,1,0,0,0,583,83,326,21,98,1,97,9,0,0,0,0
234548,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,2,1,1,1,586,Física,63486,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,27,0,0,32,0,0,0,32,0,0,0,0,0,0,0,5,9,6,5,3,3,1,10,3,6,0,0,13,141,29,112,0,0,0,13,22,31,21,34,16,4,44,15,37,1,0,44,4,0,4,0,0,0,0,1,0,0,2,1,0,2,1,1,0,0,0,32,0,141,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,0,0,14,18,0,26,106,9,0,3,1,0,0,0,0,354,32,141,4,0,0,0,0,0,0,0,0
237272,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Itaperuna,3302205.0,0.0,2,1,1,1,586,Física,63486,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,21,7,14,0,0,0,4,8,2,2,2,2,1,10,1,4,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,3,0,1,20,0,0,1,0,0,0,0,0,82,3,21,1,0,0,0,0,0,0,0,0
237953,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Abi - Engenharia,5000469,"ABI Engenharia, produção e construção","""0011A07""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,141,141,0,0,120,0,21,0,953,953,0,0,944,0,9,0,121,43,78,121,0,119,0,119,0,0,0,0,0,2,0,0,1,111,3,3,0,1,0,2,41,9,38,2,0,31,376,120,256,376,0,1,323,45,6,0,0,0,1,144,35,108,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,376,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,32,2,31,0,190,190,99,3,100,0,0,0,0,0,0,0,130,34,87,0,69,52,0,209,167,0,0,0,0,0,0,0,0,627,121,376,0,83,2,56,0,0,0,0,0
237954,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Ciências Biológicas,99287,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,41,41,0,0,40,0,1,0,261,261,0,0,261,0,0,0,40,26,14,40,0,40,0,40,0,0,0,0,0,0,0,0,0,37,0,1,0,2,0,0,15,4,15,0,0,6,187,135,52,187,0,0,147,27,5,2,5,1,0,74,25,63,2,2,21,29,20,9,29,0,0,20,6,1,2,0,0,0,13,5,10,0,0,1,39,1,187,0,29,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12,0,10,0,92,92,56,0,49,0,15,15,9,0,10,0,37,5,2,0,25,15,0,112,75,0,16,13,0,0,0,0,0,231,40,187,29,105,1,103,24,0,0,0,0
237955,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Ciências Biológicas,1180207,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,5,5,0,0,4,0,1,0,427,427,0,0,426,0,1,0,40,29,11,40,0,40,0,40,0,0,0,0,0,0,0,0,0,38,1,0,1,0,0,0,23,4,7,0,0,6,161,112,49,161,0,0,139,18,2,1,0,0,1,80,15,44,1,0,21,33,22,11,33,0,0,27,6,0,0,0,0,0,16,2,14,0,0,1,40,0,161,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,0,9,0,72,72,40,0,32,0,18,18,10,0,7,0,41,10,0,0,20,20,0,89,72,0,21,12,0,0,0,0,0,212,40,161,33,81,1,78,29,0,0,0,0
237956,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Enfermagem E Obstetrícia,121848,Enfermagem,"""0913E01""",9,Saúde e bem-estar,91,Saúde,913,Enfermagem,1.0,1,1,1,1,93,93,0,0,80,0,13,0,1632,1632,0,0,1629,0,3,0,80,68,12,80,0,79,0,79,0,0,0,0,0,1,0,0,0,73,4,2,1,0,0,0,35,12,24,1,0,8,364,310,54,364,0,0,272,69,13,4,6,0,0,145,57,114,5,1,42,44,42,2,44,0,0,22,15,4,1,2,0,0,19,5,18,0,0,2,80,0,363,1,44,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,23,0,19,0,188,188,119,0,89,0,21,21,12,0,8,0,57,18,1,0,41,39,0,218,145,1,22,21,1,0,0,0,0,440,80,364,44,249,23,238,20,0,0,0,0
237957,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Engenharia Civil,5001283,Engenharia civil,"""0732E01""",7,"Engenharia, produção e construção",73,Arquitetura e construção,732,Engenharia civil e construção,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,45,78,0,0,33,40,3,1,1,0,0,44,4,20,0,1,9,18,8,10,18,0,0,2,15,0,0,1,0,0,11,1,4,0,0,2,0,0,77,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,14,0,18,0,9,9,3,0,3,0,4,0,0,0,0,0,0,36,41,1,9,9,0,0,0,0,0,82,0,78,18,22,0,21,1,0,0,0,0
237958,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Engenharia De Produção,5001281,Engenharia de produção,"""0725E02""",7,"Engenharia, produção e construção",72,Produção e processamento,725,Produção e processos de fabricação,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,17,0,0,8,7,2,0,0,0,0,5,3,7,0,0,2,10,5,5,10,0,0,3,5,2,0,0,0,0,3,2,3,0,0,2,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,3,0,3,3,1,0,1,0,5,0,0,0,0,0,0,9,8,0,4,6,0,0,0,0,0,22,0,17,10,6,0,5,1,0,0,0,0
237959,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Engenharia Mecânica,5001282,Engenharia mecânica,"""0715E02""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,715,Engenharia mecânica e metalurgia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,19,79,98,0,0,29,60,7,2,0,0,0,48,3,35,0,0,12,28,6,22,28,0,0,6,19,3,0,0,0,0,17,0,9,0,0,2,0,0,98,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,15,0,16,0,9,9,4,0,7,0,9,1,0,0,0,0,0,46,52,0,12,16,0,0,0,0,0,108,0,98,28,22,0,21,5,0,0,0,0
237960,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Farmácia,120922,Farmácia,"""0916F01""",9,Saúde e bem-estar,91,Saúde,916,Farmácia,1.0,1,1,1,1,121,121,0,0,100,0,21,0,1140,1140,0,0,1135,0,5,0,101,86,15,101,0,98,0,98,0,0,0,0,0,3,0,0,0,90,5,3,1,1,1,0,46,13,28,0,0,14,448,361,87,448,0,0,341,78,19,6,3,1,0,197,52,137,7,0,55,35,29,6,35,0,0,18,15,2,0,0,0,0,20,1,11,1,0,2,101,0,448,0,35,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,25,0,24,0,212,212,111,1,110,0,13,13,5,0,6,0,69,31,4,0,56,45,0,244,203,1,14,20,1,0,0,0,0,552,101,448,35,178,6,172,12,0,0,0,0
237961,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Medicina,121850,Medicina,"""0912M01""",9,Saúde e bem-estar,91,Saúde,912,Medicina,1.0,1,1,1,1,64,64,0,0,60,0,4,0,7687,7687,0,0,7452,0,235,0,66,39,27,66,0,61,0,61,0,0,0,0,0,4,0,1,0,57,5,2,2,0,0,0,34,9,15,1,0,7,350,234,116,350,0,0,213,96,23,12,6,0,0,176,26,113,1,0,34,37,23,14,37,0,0,12,20,3,2,0,0,0,19,2,13,0,0,3,66,0,350,0,37,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,19,0,16,0,160,160,99,3,83,0,14,14,8,0,9,0,10,17,0,0,33,33,0,176,172,2,17,20,0,0,0,0,0,377,66,350,37,173,4,172,8,0,0,0,0
237962,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Nutrição,121852,Nutrição,"""0915N01""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1,87,87,0,0,80,0,7,0,1197,1197,0,0,1192,0,5,0,81,71,10,81,0,78,0,78,0,0,0,0,0,3,0,0,0,75,3,3,0,0,0,0,35,6,24,2,1,13,378,320,58,378,0,0,285,65,15,6,5,2,0,151,38,120,5,2,62,35,30,5,35,0,0,17,13,3,0,2,0,0,17,1,12,1,0,4,81,0,377,1,34,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,23,0,20,0,184,184,115,0,86,0,15,15,9,0,8,0,58,11,1,0,43,38,0,219,159,0,17,18,0,0,0,0,0,448,81,378,35,228,8,218,14,0,0,0,0
237963,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Química,120924,Química formação de professor,"""0114Q01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,37,37,0,0,25,0,12,0,154,154,0,0,152,0,2,0,26,19,7,26,0,25,0,25,0,0,0,0,0,1,0,0,0,22,2,0,1,1,0,0,8,1,8,0,0,9,68,44,24,68,0,0,51,14,0,2,1,0,0,28,12,16,1,0,11,3,2,1,3,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,26,0,68,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,0,7,0,36,36,20,0,23,0,3,3,2,0,2,0,32,10,0,0,14,12,0,42,26,0,3,0,0,0,0,0,0,110,26,68,3,18,1,18,1,0,0,0,0
237964,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,1,586,Química,1125889,Química,"""0531Q01""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,531,Química,1.0,1,1,1,1,25,25,0,0,25,0,0,0,120,120,0,0,120,0,0,0,21,14,7,21,0,21,0,21,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,9,2,8,1,0,1,114,73,41,114,0,0,76,26,9,2,1,0,0,49,14,39,2,0,10,4,4,0,4,0,0,1,2,1,0,0,0,0,2,0,2,0,0,0,21,0,114,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,0,7,0,59,59,35,1,36,0,2,2,1,0,1,0,38,5,2,0,14,7,0,76,38,0,3,1,0,0,0,0,0,159,21,114,4,15,0,13,0,0,0,0,0
238000,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,2,1,1,1,586,Física,63486,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,15,0,0,21,0,0,0,21,0,0,0,0,0,0,0,4,5,4,3,1,4,0,5,1,5,0,0,10,65,19,46,0,0,0,10,9,13,14,11,7,1,19,5,12,1,0,28,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,0,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,5,16,0,7,56,2,0,1,0,0,0,0,0,206,21,65,1,0,0,0,0,0,0,0,0
240137,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Miracema,3303005.0,0.0,2,1,1,1,586,Ciências Contábeis,1442964,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,17,0,0,33,0,0,0,33,0,0,0,0,0,0,0,9,8,4,6,6,0,0,11,3,1,1,0,17,111,56,55,0,0,0,18,32,23,18,18,1,1,36,13,17,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2,31,0,7,104,0,0,0,0,0,0,0,0,166,33,111,0,0,0,0,0,0,0,0,0
242669,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Nova Iguaçu,3303500.0,0.0,2,1,1,1,586,Ciências Biológicas,63484,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,53,29,0,0,82,0,0,0,82,0,0,0,0,0,0,0,32,12,15,7,13,2,1,23,10,14,2,0,33,343,249,94,0,0,0,103,65,63,32,54,21,5,110,37,99,8,0,89,23,18,5,0,0,0,5,8,2,4,2,2,0,9,2,10,1,0,1,82,0,343,0,23,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,7,0,0,14,68,0,47,279,17,3,16,4,0,0,0,0,606,82,343,23,112,2,104,10,0,0,0,0
242670,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Nova Iguaçu,3303500.0,0.0,2,1,1,1,586,Física,63486,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,27,0,0,33,0,0,0,33,0,0,0,0,0,0,0,10,3,5,4,6,4,1,7,5,3,0,0,18,136,24,112,0,0,0,23,30,19,16,26,14,8,36,19,32,1,0,48,2,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,33,0,136,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,1,1,0,5,28,0,13,115,8,0,2,0,0,0,0,0,387,33,136,2,1,0,1,0,0,0,0,0
242671,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Nova Iguaçu,3303500.0,0.0,2,1,1,1,586,Química,123365,Química formação de professor,"""0114Q01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,31,24,0,0,54,3,0,0,51,0,0,0,1,0,0,1,17,6,11,7,8,4,1,15,5,13,2,0,20,138,85,53,0,0,1,24,23,31,23,27,9,0,39,13,42,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,137,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,0,0,15,40,0,27,111,0,0,0,0,0,0,0,0,358,55,138,0,12,0,11,0,0,0,0,0
243721,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Paracambi,3303609.0,0.0,2,1,1,1,586,Ciências Contábeis,1442964,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,40,0,0,58,0,0,0,58,0,0,0,0,0,0,0,12,10,9,16,9,2,0,18,8,15,0,0,17,197,78,119,0,0,0,37,39,36,36,35,14,0,57,22,62,2,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,197,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,5,53,0,25,172,0,0,0,0,0,0,0,0,279,58,197,0,0,0,0,0,0,0,0,0
243722,2021,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Paracambi,3303609.0,0.0,2,1,1,1,586,Física,63486,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,3,0,0,1,35,3,32,0,0,0,6,3,7,6,9,2,2,11,4,11,1,0,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,5,0,6,27,2,0,1,0,0,0,0,0,109,5,35,1,0,0,0,0,0,0,0,0
