,NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
12160,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,1,1,1,,586,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,121706,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,10.0,24.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,11.0,123.0,74.0,49.0,123.0,0.0,0.0,100.0,19.0,1.0,1.0,2.0,0.0,0.0,49.0,17.0,24.0,3.0,0.0,30.0,9.0,5.0,4.0,9.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,123.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,6.0,0.0,15.0,15.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,3.0,0.0,16.0,8.0,0.0,24.0,8.0,91.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,156.0,24.0,123.0,9.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
12161,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,1,1,1,,586,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,1114292,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,37.0,100.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,77.0,11.0,4.0,1.0,0.0,1.0,1.0,28.0,6.0,23.0,0.0,0.0,43.0,266.0,179.0,87.0,266.0,0.0,5.0,229.0,20.0,5.0,3.0,1.0,1.0,2.0,107.0,14.0,61.0,5.0,0.0,79.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,99.0,1.0,265.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,16.0,0.0,15.0,0.0,64.0,64.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,3.0,0.0,52.0,48.0,0.0,100.0,46.0,120.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,320.0,100.0,266.0,4.0,17.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
12162,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Duque de Caxias,3301702.0,0.0,1,1,1,,586,NANOTECNOLOGIA,1114291,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,8.0,42.0,16.0,26.0,42.0,0.0,2.0,35.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,2.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,5.0,10.0,0.0,11.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,15.0,42.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
12243,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,CIÊNCIAS BIOLÓGICAS,99287,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,37.0,11.0,48.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,6.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.0,0.0,24.0,196.0,143.0,53.0,196.0,0.0,0.0,146.0,34.0,12.0,2.0,1.0,0.0,1.0,72.0,10.0,47.0,2.0,0.0,65.0,21.0,17.0,4.0,21.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,6.0,46.0,2.0,194.0,2.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10.0,0.0,11.0,0.0,32.0,32.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,40.0,2.0,0.0,32.0,16.0,0.0,58.0,14.0,124.0,0.0,0.0,21.0,7.0,0.0,1.0,0.0,256.0,48.0,196.0,21.0,40.0,2.0,39.0,7.0,0.0,0.0,0.0,0.0
12244,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,ENFERMAGEM E OBSTETRÍCIA,121848,Enfermagem,"""0913E01""",9,Saúde e bem-estar,91,Saúde,913,Enfermagem,1.0,1,1,1,1.0,187.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,40.0,6.0,46.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,3.0,2.0,0.0,1.0,0.0,0.0,12.0,6.0,11.0,0.0,0.0,17.0,143.0,129.0,14.0,143.0,0.0,0.0,119.0,16.0,3.0,1.0,3.0,1.0,0.0,49.0,18.0,37.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,9.0,0.0,33.0,33.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,2.0,0.0,27.0,19.0,0.0,54.0,16.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,46.0,143.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
12245,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,ENGENHARIA,5000469,"ABI Engenharia, produção e construção","""0011A07""",0,Programas básicos,1,Programas básicos,11,Programas básicos,1.0,1,1,1,1.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,39.0,89.0,128.0,0.0,0.0,6.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,119.0,6.0,1.0,0.0,0.0,0.0,0.0,50.0,3.0,25.0,1.0,1.0,48.0,250.0,84.0,166.0,250.0,0.0,2.0,236.0,10.0,0.0,1.0,1.0,0.0,0.0,109.0,9.0,39.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,19.0,0.0,18.0,0.0,55.0,55.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,43.0,2.0,0.0,55.0,73.0,0.0,87.0,68.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,128.0,250.0,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
12246,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,FARMÁCIA,120922,Farmácia,"""0916F01""",9,Saúde e bem-estar,91,Saúde,916,Farmácia,1.0,1,1,1,1.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,42.0,13.0,55.0,0.0,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,3.0,2.0,1.0,0.0,0.0,13.0,2.0,5.0,1.0,0.0,34.0,268.0,219.0,49.0,268.0,0.0,0.0,221.0,33.0,5.0,4.0,5.0,0.0,0.0,106.0,18.0,37.0,6.0,0.0,101.0,27.0,22.0,5.0,27.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,1.0,0.0,4.0,55.0,0.0,268.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,3.0,0.0,37.0,37.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,8.0,0.0,28.0,27.0,0.0,60.0,24.0,184.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,324.0,55.0,268.0,27.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
12247,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,MEDICINA,121850,Medicina,"""0912M01""",9,Saúde e bem-estar,91,Saúde,912,Medicina,1.0,1,1,1,1.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4244.0,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,11.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,1.0,0.0,14.0,189.0,122.0,67.0,189.0,0.0,0.0,134.0,36.0,17.0,2.0,0.0,0.0,0.0,97.0,4.0,22.0,3.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,0.0,5.0,0.0,28.0,28.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,13.0,17.0,0.0,29.0,17.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,30.0,189.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
12248,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,NUTRIÇÃO,121852,Nutrição,"""0915N01""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,5.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,5.0,1.0,1.0,3.0,1.0,0.0,12.0,7.0,12.0,0.0,0.0,35.0,157.0,144.0,13.0,157.0,0.0,1.0,135.0,14.0,2.0,0.0,4.0,1.0,0.0,47.0,12.0,24.0,0.0,0.0,74.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,66.0,0.0,157.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.0,0.0,10.0,0.0,32.0,32.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,2.0,0.0,41.0,25.0,0.0,62.0,21.0,74.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,191.0,66.0,157.0,3.0,30.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0
12249,2013,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Macaé,3302403.0,0.0,1,1,1,,586,QUÍMICA,120924,Química formação de professor,"""0114Q01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,10.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,10.0,68.0,39.0,29.0,68.0,0.0,0.0,48.0,14.0,1.0,2.0,3.0,0.0,0.0,26.0,6.0,12.0,1.0,1.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,3.0,0.0,7.0,12.0,0.0,15.0,10.0,43.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,118.0,19.0,68.0,1.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
